,N,bkgr_mean,bkgr_var,hub_size,hub_mean,hub_var,seed_a,seed_b,score
795,100,0.0,1.0,4,3.5,1.0,2,9,0.0438489495195897
796,100,0.0,1.0,4,3.5,1.0,2,10,0.0427060388155703
797,100,0.0,1.0,4,3.5,1.0,3,4,0.044894218052581
798,100,0.0,1.0,4,3.5,1.0,3,5,0.0387277629405518
799,100,0.0,1.0,4,3.5,1.0,3,6,0.0420879526619023
800,100,0.0,1.0,4,3.5,1.0,3,7,0.0434782825293955
801,100,0.0,1.0,4,3.5,1.0,3,8,0.0401279761418931
802,100,0.0,1.0,4,3.5,1.0,3,9,0.0416273923631707
803,100,0.0,1.0,4,3.5,1.0,3,10,0.0366626886273194
804,100,0.0,1.0,4,3.5,1.0,4,5,0.0403896655307841
805,100,0.0,1.0,4,3.5,1.0,4,6,0.0382618850567722
806,100,0.0,1.0,4,3.5,1.0,4,7,0.0547702333873152
807,100,0.0,1.0,4,3.5,1.0,4,8,0.0429780302443415
808,100,0.0,1.0,4,3.5,1.0,4,9,0.0460307427726718
809,100,0.0,1.0,4,3.5,1.0,4,10,0.0437536608422983
810,100,0.0,1.0,4,3.5,1.0,5,6,0.0381838789649922
811,100,0.0,1.0,4,3.5,1.0,5,7,0.0395348398629999
812,100,0.0,1.0,4,3.5,1.0,5,8,0.0356286697024318
813,100,0.0,1.0,4,3.5,1.0,5,9,0.0481018759191651
814,100,0.0,1.0,4,3.5,1.0,5,10,0.0425496058928207
815,100,0.0,1.0,4,3.5,1.0,6,7,0.0408712072126727
816,100,0.0,1.0,4,3.5,1.0,6,8,0.0389443132727832
817,100,0.0,1.0,4,3.5,1.0,6,9,0.0393833137093489
818,100,0.0,1.0,4,3.5,1.0,6,10,0.0399432187414667
819,100,0.0,1.0,4,3.5,1.0,7,8,0.040133412933334
820,100,0.0,1.0,4,3.5,1.0,7,9,0.0422697920946031
821,100,0.0,1.0,4,3.5,1.0,7,10,0.0426157082249493
822,100,0.0,1.0,4,3.5,1.0,8,9,0.0362247712056731
823,100,0.0,1.0,4,3.5,1.0,8,10,0.0359965055627676
824,100,0.0,1.0,4,3.5,1.0,9,10,0.0437970497299048
825,100,0.0,1.0,4,4.0,1.0,0,1,0.0474713069934601
826,100,0.0,1.0,4,4.0,1.0,0,2,0.0453832444777836
827,100,0.0,1.0,4,4.0,1.0,0,3,0.0462036766187171
828,100,0.0,1.0,4,4.0,1.0,0,4,0.0427838250502534
829,100,0.0,1.0,4,4.0,1.0,0,5,0.0410916047860417
830,100,0.0,1.0,4,4.0,1.0,0,6,0.0459402757895014
831,100,0.0,1.0,4,4.0,1.0,0,7,0.0518981250111306
832,100,0.0,1.0,4,4.0,1.0,0,8,0.0440009430235362
833,100,0.0,1.0,4,4.0,1.0,0,9,0.0518613756793418
834,100,0.0,1.0,4,4.0,1.0,0,10,0.0468882027886286
835,100,0.0,1.0,4,4.0,1.0,1,2,0.0436834317919594
836,100,0.0,1.0,4,4.0,1.0,1,3,0.0476808018709406
837,100,0.0,1.0,4,4.0,1.0,1,4,0.0482359662744619
838,100,0.0,1.0,4,4.0,1.0,1,5,0.0462883727214145
839,100,0.0,1.0,4,4.0,1.0,1,6,0.0432078420796569
840,100,0.0,1.0,4,4.0,1.0,1,7,0.0460946842610135
841,100,0.0,1.0,4,4.0,1.0,1,8,0.0506308243472601
842,100,0.0,1.0,4,4.0,1.0,1,9,0.0460166954107127
843,100,0.0,1.0,4,4.0,1.0,1,10,0.039697324234661
844,100,0.0,1.0,4,4.0,1.0,2,3,0.0501578343664208
845,100,0.0,1.0,4,4.0,1.0,2,4,0.0489372436732986
846,100,0.0,1.0,4,4.0,1.0,2,5,0.0432736811898246
847,100,0.0,1.0,4,4.0,1.0,2,6,0.0470110071612126
848,100,0.0,1.0,4,4.0,1.0,2,7,0.0482777951980897
849,100,0.0,1.0,4,4.0,1.0,2,8,0.0457244217211396
850,100,0.0,1.0,4,4.0,1.0,2,9,0.0472231572657555
851,100,0.0,1.0,4,4.0,1.0,2,10,0.0454156145155664
852,100,0.0,1.0,4,4.0,1.0,3,4,0.0484247229447998
853,100,0.0,1.0,4,4.0,1.0,3,5,0.0421886740023481
854,100,0.0,1.0,4,4.0,1.0,3,6,0.0423985492485277
855,100,0.0,1.0,4,4.0,1.0,3,7,0.0471202732201507
856,100,0.0,1.0,4,4.0,1.0,3,8,0.042306129860192
857,100,0.0,1.0,4,4.0,1.0,3,9,0.0438060061263687
858,100,0.0,1.0,4,4.0,1.0,3,10,0.0411246639170131
859,100,0.0,1.0,4,4.0,1.0,4,5,0.0431390739882818
860,100,0.0,1.0,4,4.0,1.0,4,6,0.0428092090075558
861,100,0.0,1.0,4,4.0,1.0,4,7,0.0569036271838707
862,100,0.0,1.0,4,4.0,1.0,4,8,0.0458787270559962
863,100,0.0,1.0,4,4.0,1.0,4,9,0.0480486018007393
864,100,0.0,1.0,4,4.0,1.0,4,10,0.0459631291617368
865,100,0.0,1.0,4,4.0,1.0,5,6,0.0419138857491997
866,100,0.0,1.0,4,4.0,1.0,5,7,0.0428790171594015
867,100,0.0,1.0,4,4.0,1.0,5,8,0.0377800200033751
868,100,0.0,1.0,4,4.0,1.0,5,9,0.0522995921775227
869,100,0.0,1.0,4,4.0,1.0,5,10,0.0453064470768224
870,100,0.0,1.0,4,4.0,1.0,6,7,0.0456269854585543
871,100,0.0,1.0,4,4.0,1.0,6,8,0.0415020093091415
872,100,0.0,1.0,4,4.0,1.0,6,9,0.0441742273381059
873,100,0.0,1.0,4,4.0,1.0,6,10,0.0443836000256874
874,100,0.0,1.0,4,4.0,1.0,7,8,0.0434633847790955
875,100,0.0,1.0,4,4.0,1.0,7,9,0.0440036175134549
876,100,0.0,1.0,4,4.0,1.0,7,10,0.0455619695703185
877,100,0.0,1.0,4,4.0,1.0,8,9,0.0391548219226283
878,100,0.0,1.0,4,4.0,1.0,8,10,0.0399434786237225
879,100,0.0,1.0,4,4.0,1.0,9,10,0.0469054727908158
880,100,0.0,1.0,6,0.5,1.0,0,1,0.03934437791597
881,100,0.0,1.0,6,0.5,1.0,0,2,0.0403406457058146
882,100,0.0,1.0,6,0.5,1.0,0,3,0.0410290012903436
883,100,0.0,1.0,6,0.5,1.0,0,4,0.0325200656419428
884,100,0.0,1.0,6,0.5,1.0,0,5,0.0369594517282991
885,100,0.0,1.0,6,0.5,1.0,0,6,0.0327501179127885
886,100,0.0,1.0,6,0.5,1.0,0,7,0.0339424780185047
887,100,0.0,1.0,6,0.5,1.0,0,8,0.0366246104820199
888,100,0.0,1.0,6,0.5,1.0,0,9,0.0381276024335643
889,100,0.0,1.0,6,0.5,1.0,0,10,0.0348644098792024
890,100,0.0,1.0,6,0.5,1.0,1,2,0.0325797093190113
891,100,0.0,1.0,6,0.5,1.0,1,3,0.0387637976011273
892,100,0.0,1.0,6,0.5,1.0,1,4,0.0357448795239668
893,100,0.0,1.0,6,0.5,1.0,1,5,0.0389510856070521
894,100,0.0,1.0,6,0.5,1.0,1,6,0.0415540272543592
895,100,0.0,1.0,6,0.5,1.0,1,7,0.0336476397912105
896,100,0.0,1.0,6,0.5,1.0,1,8,0.0386590434173391
897,100,0.0,1.0,6,0.5,1.0,1,9,0.0325860296841468
898,100,0.0,1.0,6,0.5,1.0,1,10,0.0338643552884092
899,100,0.0,1.0,6,0.5,1.0,2,3,0.0397328072138703
900,100,0.0,1.0,6,0.5,1.0,2,4,0.0387416509688612
901,100,0.0,1.0,6,0.5,1.0,2,5,0.0340437481590994
902,100,0.0,1.0,6,0.5,1.0,2,6,0.0314014345519282
903,100,0.0,1.0,6,0.5,1.0,2,7,0.037876538710996
904,100,0.0,1.0,6,0.5,1.0,2,8,0.0349984002577487
905,100,0.0,1.0,6,0.5,1.0,2,9,0.0306016178239157
906,100,0.0,1.0,6,0.5,1.0,2,10,0.0315389028442885
907,100,0.0,1.0,6,0.5,1.0,3,4,0.034424837776813
908,100,0.0,1.0,6,0.5,1.0,3,5,0.0340567538232936
909,100,0.0,1.0,6,0.5,1.0,3,6,0.0339030542384202
910,100,0.0,1.0,6,0.5,1.0,3,7,0.0375654225392225
911,100,0.0,1.0,6,0.5,1.0,3,8,0.0311972540419273
912,100,0.0,1.0,6,0.5,1.0,3,9,0.0336621143242424
913,100,0.0,1.0,6,0.5,1.0,3,10,0.0342741242538842
914,100,0.0,1.0,6,0.5,1.0,4,5,0.0392992930209588
915,100,0.0,1.0,6,0.5,1.0,4,6,0.0371220369534688
916,100,0.0,1.0,6,0.5,1.0,4,7,0.0373902316458476
917,100,0.0,1.0,6,0.5,1.0,4,8,0.0391675787200245
918,100,0.0,1.0,6,0.5,1.0,4,9,0.0318975560936982
919,100,0.0,1.0,6,0.5,1.0,4,10,0.0400178085973453
920,100,0.0,1.0,6,0.5,1.0,5,6,0.0345981624100924
921,100,0.0,1.0,6,0.5,1.0,5,7,0.0320916266900799
922,100,0.0,1.0,6,0.5,1.0,5,8,0.0343487083647698
923,100,0.0,1.0,6,0.5,1.0,5,9,0.0308111390457126
924,100,0.0,1.0,6,0.5,1.0,5,10,0.0354372822011914
925,100,0.0,1.0,6,0.5,1.0,6,7,0.0325248694986327
926,100,0.0,1.0,6,0.5,1.0,6,8,0.037312403445206
927,100,0.0,1.0,6,0.5,1.0,6,9,0.036437338561481
928,100,0.0,1.0,6,0.5,1.0,6,10,0.0336688980234687
929,100,0.0,1.0,6,0.5,1.0,7,8,0.0331499865170891
930,100,0.0,1.0,6,0.5,1.0,7,9,0.0356308072584823
931,100,0.0,1.0,6,0.5,1.0,7,10,0.0333634759828088
932,100,0.0,1.0,6,0.5,1.0,8,9,0.0373776501717276
933,100,0.0,1.0,6,0.5,1.0,8,10,0.0343090652359782
934,100,0.0,1.0,6,0.5,1.0,9,10,0.0369051345146884
935,100,0.0,1.0,6,1.0,1.0,0,1,0.0376208542107347
936,100,0.0,1.0,6,1.0,1.0,0,2,0.0417506181471883
937,100,0.0,1.0,6,1.0,1.0,0,3,0.0411845135772745
938,100,0.0,1.0,6,1.0,1.0,0,4,0.0281496917019417
939,100,0.0,1.0,6,1.0,1.0,0,5,0.039413064931738
940,100,0.0,1.0,6,1.0,1.0,0,6,0.0312184394371486
941,100,0.0,1.0,6,1.0,1.0,0,7,0.0341622833294451
942,100,0.0,1.0,6,1.0,1.0,0,8,0.0364893967793662
943,100,0.0,1.0,6,1.0,1.0,0,9,0.0391078830215675
944,100,0.0,1.0,6,1.0,1.0,0,10,0.0381244569163976
945,100,0.0,1.0,6,1.0,1.0,1,2,0.0330567072752589
946,100,0.0,1.0,6,1.0,1.0,1,3,0.0389203869411206
947,100,0.0,1.0,6,1.0,1.0,1,4,0.0381301994839424
948,100,0.0,1.0,6,1.0,1.0,1,5,0.0337563350405924
949,100,0.0,1.0,6,1.0,1.0,1,6,0.0431445425719065
950,100,0.0,1.0,6,1.0,1.0,1,7,0.0324687152738795
951,100,0.0,1.0,6,1.0,1.0,1,8,0.0404973933872583
952,100,0.0,1.0,6,1.0,1.0,1,9,0.0355509803972874
953,100,0.0,1.0,6,1.0,1.0,1,10,0.0357178202418749
954,100,0.0,1.0,6,1.0,1.0,2,3,0.0405946522777667
955,100,0.0,1.0,6,1.0,1.0,2,4,0.0408901319901401
956,100,0.0,1.0,6,1.0,1.0,2,5,0.0356979080510647
957,100,0.0,1.0,6,1.0,1.0,2,6,0.0324708868605074
958,100,0.0,1.0,6,1.0,1.0,2,7,0.037883552875953
959,100,0.0,1.0,6,1.0,1.0,2,8,0.0365254725881946
960,100,0.0,1.0,6,1.0,1.0,2,9,0.0351115485487193
961,100,0.0,1.0,6,1.0,1.0,2,10,0.0315352066573514
962,100,0.0,1.0,6,1.0,1.0,3,4,0.0354971048340482
963,100,0.0,1.0,6,1.0,1.0,3,5,0.0282953463649028
964,100,0.0,1.0,6,1.0,1.0,3,6,0.0324660447141608
965,100,0.0,1.0,6,1.0,1.0,3,7,0.0378134779069219
966,100,0.0,1.0,6,1.0,1.0,3,8,0.0323357669442847
967,100,0.0,1.0,6,1.0,1.0,3,9,0.0328687816273162
968,100,0.0,1.0,6,1.0,1.0,3,10,0.034410826812351
969,100,0.0,1.0,6,1.0,1.0,4,5,0.0378150842699588
970,100,0.0,1.0,6,1.0,1.0,4,6,0.0373081572003808
971,100,0.0,1.0,6,1.0,1.0,4,7,0.0422881940628313
972,100,0.0,1.0,6,1.0,1.0,4,8,0.0362069238185373
973,100,0.0,1.0,6,1.0,1.0,4,9,0.0329698492853241
974,100,0.0,1.0,6,1.0,1.0,4,10,0.0391147271486168
975,100,0.0,1.0,6,1.0,1.0,5,6,0.0374718259521544
976,100,0.0,1.0,6,1.0,1.0,5,7,0.0306712587187072
977,100,0.0,1.0,6,1.0,1.0,5,8,0.034619240155174
978,100,0.0,1.0,6,1.0,1.0,5,9,0.0318768067918574
979,100,0.0,1.0,6,1.0,1.0,5,10,0.0384421826511419
980,100,0.0,1.0,6,1.0,1.0,6,7,0.0340363160810877
981,100,0.0,1.0,6,1.0,1.0,6,8,0.0424358670001217
982,100,0.0,1.0,6,1.0,1.0,6,9,0.0348842897542669
983,100,0.0,1.0,6,1.0,1.0,6,10,0.0351658814536267
984,100,0.0,1.0,6,1.0,1.0,7,8,0.0355974715051961
985,100,0.0,1.0,6,1.0,1.0,7,9,0.03626320160558
986,100,0.0,1.0,6,1.0,1.0,7,10,0.0361096274733859
987,100,0.0,1.0,6,1.0,1.0,8,9,0.0350442767476499
988,100,0.0,1.0,6,1.0,1.0,8,10,0.0338352700992742
989,100,0.0,1.0,6,1.0,1.0,9,10,0.0347146220738388
990,100,0.0,1.0,6,1.5,1.0,0,1,0.0333106892568209
991,100,0.0,1.0,6,1.5,1.0,0,2,0.0398021550447658
992,100,0.0,1.0,6,1.5,1.0,0,3,0.0417361020985021
993,100,0.0,1.0,6,1.5,1.0,0,4,0.0322566821914667
994,100,0.0,1.0,6,1.5,1.0,0,5,0.040577908771985
995,100,0.0,1.0,6,1.5,1.0,0,6,0.0345860491748773
996,100,0.0,1.0,6,1.5,1.0,0,7,0.0352474476111763
997,100,0.0,1.0,6,1.5,1.0,0,8,0.0315382327734751
998,100,0.0,1.0,6,1.5,1.0,0,9,0.0401109747553458
999,100,0.0,1.0,6,1.5,1.0,0,10,0.0378670302422803
1000,100,0.0,1.0,6,1.5,1.0,1,2,0.0337895681081672
1001,100,0.0,1.0,6,1.5,1.0,1,3,0.0384734635327841
1002,100,0.0,1.0,6,1.5,1.0,1,4,0.0357716666443705
1003,100,0.0,1.0,6,1.5,1.0,1,5,0.0343247504127852
1004,100,0.0,1.0,6,1.5,1.0,1,6,0.0390965647497004
1005,100,0.0,1.0,6,1.5,1.0,1,7,0.0361853660030065
1006,100,0.0,1.0,6,1.5,1.0,1,8,0.0411771044528872
1007,100,0.0,1.0,6,1.5,1.0,1,9,0.0373552452904613
1008,100,0.0,1.0,6,1.5,1.0,1,10,0.03730298639827
1009,100,0.0,1.0,6,1.5,1.0,2,3,0.04470989695437
1010,100,0.0,1.0,6,1.5,1.0,2,4,0.0410213485747116
1011,100,0.0,1.0,6,1.5,1.0,2,5,0.0360425021829939
1012,100,0.0,1.0,6,1.5,1.0,2,6,0.0389632012185967
1013,100,0.0,1.0,6,1.5,1.0,2,7,0.0367752752002617
1014,100,0.0,1.0,6,1.5,1.0,2,8,0.0383959726542174
1015,100,0.0,1.0,6,1.5,1.0,2,9,0.0367446116793281
1016,100,0.0,1.0,6,1.5,1.0,2,10,0.030775927151315
1017,100,0.0,1.0,6,1.5,1.0,3,4,0.0361874656601138
1018,100,0.0,1.0,6,1.5,1.0,3,5,0.0335554524818671
1019,100,0.0,1.0,6,1.5,1.0,3,6,0.0361794185436248
1020,100,0.0,1.0,6,1.5,1.0,3,7,0.0371840126213608
1021,100,0.0,1.0,6,1.5,1.0,3,8,0.0334151983265095
1022,100,0.0,1.0,6,1.5,1.0,3,9,0.0360620587930699
1023,100,0.0,1.0,6,1.5,1.0,3,10,0.0358333003537391
1024,100,0.0,1.0,6,1.5,1.0,4,5,0.0373198681411718
1025,100,0.0,1.0,6,1.5,1.0,4,6,0.0394622358027665
1026,100,0.0,1.0,6,1.5,1.0,4,7,0.0494670331228091
1027,100,0.0,1.0,6,1.5,1.0,4,8,0.034948394218741
1028,100,0.0,1.0,6,1.5,1.0,4,9,0.0318002594035427
1029,100,0.0,1.0,6,1.5,1.0,4,10,0.0394240628274954
1030,100,0.0,1.0,6,1.5,1.0,5,6,0.0411138180442928
1031,100,0.0,1.0,6,1.5,1.0,5,7,0.0343290941424384
1032,100,0.0,1.0,6,1.5,1.0,5,8,0.036393064426203
1033,100,0.0,1.0,6,1.5,1.0,5,9,0.0334987907156841
1034,100,0.0,1.0,6,1.5,1.0,5,10,0.0393464156616002
1035,100,0.0,1.0,6,1.5,1.0,6,7,0.0360283716819797
1036,100,0.0,1.0,6,1.5,1.0,6,8,0.0400224635632367
1037,100,0.0,1.0,6,1.5,1.0,6,9,0.0328395567926782
1038,100,0.0,1.0,6,1.5,1.0,6,10,0.0400911086891593
1039,100,0.0,1.0,6,1.5,1.0,7,8,0.0356126714722062
1040,100,0.0,1.0,6,1.5,1.0,7,9,0.0390459820797026
1041,100,0.0,1.0,6,1.5,1.0,7,10,0.0402738704425718
1042,100,0.0,1.0,6,1.5,1.0,8,9,0.0331474559932853
1043,100,0.0,1.0,6,1.5,1.0,8,10,0.0340142830941315
1044,100,0.0,1.0,6,1.5,1.0,9,10,0.035947506800855
1045,100,0.0,1.0,6,2.0,1.0,0,1,0.0366006069796309
1046,100,0.0,1.0,6,2.0,1.0,0,2,0.0446762553728037
1047,100,0.0,1.0,6,2.0,1.0,0,3,0.0416729418464339
1048,100,0.0,1.0,6,2.0,1.0,0,4,0.0399241059234902
1049,100,0.0,1.0,6,2.0,1.0,0,5,0.0442937207595941
1050,100,0.0,1.0,6,2.0,1.0,0,6,0.0393521700794929
1051,100,0.0,1.0,6,2.0,1.0,0,7,0.0405734481384769
1052,100,0.0,1.0,6,2.0,1.0,0,8,0.0380379370116545
1053,100,0.0,1.0,6,2.0,1.0,0,9,0.0459931699962894
1054,100,0.0,1.0,6,2.0,1.0,0,10,0.0381428854166002
1055,100,0.0,1.0,6,2.0,1.0,1,2,0.0358493205901496
1056,100,0.0,1.0,6,2.0,1.0,1,3,0.0384272144583431
1057,100,0.0,1.0,6,2.0,1.0,1,4,0.0398847996551452
1058,100,0.0,1.0,6,2.0,1.0,1,5,0.0402415452538086
1059,100,0.0,1.0,6,2.0,1.0,1,6,0.0402437049902373
1060,100,0.0,1.0,6,2.0,1.0,1,7,0.0406865434374649
1061,100,0.0,1.0,6,2.0,1.0,1,8,0.0417089805988395
1062,100,0.0,1.0,6,2.0,1.0,1,9,0.0440997492758142
1063,100,0.0,1.0,6,2.0,1.0,1,10,0.0389672300388477
1064,100,0.0,1.0,6,2.0,1.0,2,3,0.0451338414421104
1065,100,0.0,1.0,6,2.0,1.0,2,4,0.0445367036133053
1066,100,0.0,1.0,6,2.0,1.0,2,5,0.0386663985923986
1067,100,0.0,1.0,6,2.0,1.0,2,6,0.0415949480009552
1068,100,0.0,1.0,6,2.0,1.0,2,7,0.04000992456524
1069,100,0.0,1.0,6,2.0,1.0,2,8,0.0370958895682307
1070,100,0.0,1.0,6,2.0,1.0,2,9,0.0377996609200983
1071,100,0.0,1.0,6,2.0,1.0,2,10,0.0350790768165579
1072,100,0.0,1.0,6,2.0,1.0,3,4,0.0374998203054837
1073,100,0.0,1.0,6,2.0,1.0,3,5,0.0388627413774876
1074,100,0.0,1.0,6,2.0,1.0,3,6,0.0358425665841766
1075,100,0.0,1.0,6,2.0,1.0,3,7,0.0404764338349303
1076,100,0.0,1.0,6,2.0,1.0,3,8,0.037548310455075
1077,100,0.0,1.0,6,2.0,1.0,3,9,0.0382395667896795
1078,100,0.0,1.0,6,2.0,1.0,3,10,0.033404214257464
1079,100,0.0,1.0,6,2.0,1.0,4,5,0.0408486581930579
1080,100,0.0,1.0,6,2.0,1.0,4,6,0.0385910087096902
1081,100,0.0,1.0,6,2.0,1.0,4,7,0.0527917588118255
1082,100,0.0,1.0,6,2.0,1.0,4,8,0.0369878400438193
1083,100,0.0,1.0,6,2.0,1.0,4,9,0.0392145610883078
1084,100,0.0,1.0,6,2.0,1.0,4,10,0.0437811724751317
1085,100,0.0,1.0,6,2.0,1.0,5,6,0.0402447316504848
1086,100,0.0,1.0,6,2.0,1.0,5,7,0.0388219044610366
1087,100,0.0,1.0,6,2.0,1.0,5,8,0.0374831848562604
1088,100,0.0,1.0,6,2.0,1.0,5,9,0.0417021656408967
1089,100,0.0,1.0,6,2.0,1.0,5,10,0.0377436095660582
1090,100,0.0,1.0,6,2.0,1.0,6,7,0.0375717112242272
1091,100,0.0,1.0,6,2.0,1.0,6,8,0.0352381313641136
1092,100,0.0,1.0,6,2.0,1.0,6,9,0.0403677653670088
1093,100,0.0,1.0,6,2.0,1.0,6,10,0.0406956847237044
1094,100,0.0,1.0,6,2.0,1.0,7,8,0.0357939123951189
1095,100,0.0,1.0,6,2.0,1.0,7,9,0.0453175163072474
1096,100,0.0,1.0,6,2.0,1.0,7,10,0.0413091224141017
1097,100,0.0,1.0,6,2.0,1.0,8,9,0.0367077932447211
1098,100,0.0,1.0,6,2.0,1.0,8,10,0.0360300799176212
1099,100,0.0,1.0,6,2.0,1.0,9,10,0.0380853987564712
1100,100,0.0,1.0,6,2.5,1.0,0,1,0.0423677570659121
1101,100,0.0,1.0,6,2.5,1.0,0,2,0.0482014303962674
1102,100,0.0,1.0,6,2.5,1.0,0,3,0.0464057526411465
1103,100,0.0,1.0,6,2.5,1.0,0,4,0.0443435847899661
1104,100,0.0,1.0,6,2.5,1.0,0,5,0.047628276998209
1105,100,0.0,1.0,6,2.5,1.0,0,6,0.0428585486582066
1106,100,0.0,1.0,6,2.5,1.0,0,7,0.0431340936744637
1107,100,0.0,1.0,6,2.5,1.0,0,8,0.0423555760565549
1108,100,0.0,1.0,6,2.5,1.0,0,9,0.0504063531655104
1109,100,0.0,1.0,6,2.5,1.0,0,10,0.0410125178867555
1110,100,0.0,1.0,6,2.5,1.0,1,2,0.0398246446049284
1111,100,0.0,1.0,6,2.5,1.0,1,3,0.0474738296870065
1112,100,0.0,1.0,6,2.5,1.0,1,4,0.0458972185753139
1113,100,0.0,1.0,6,2.5,1.0,1,5,0.0451565608937453
1114,100,0.0,1.0,6,2.5,1.0,1,6,0.0455945074938112
1115,100,0.0,1.0,6,2.5,1.0,1,7,0.0469971617570664
1116,100,0.0,1.0,6,2.5,1.0,1,8,0.0467178238532374
1117,100,0.0,1.0,6,2.5,1.0,1,9,0.0483714368729203
1118,100,0.0,1.0,6,2.5,1.0,1,10,0.0391629239544482
1119,100,0.0,1.0,6,2.5,1.0,2,3,0.0511757250307388
1120,100,0.0,1.0,6,2.5,1.0,2,4,0.0500370832115691
1121,100,0.0,1.0,6,2.5,1.0,2,5,0.0430931381541771
1122,100,0.0,1.0,6,2.5,1.0,2,6,0.0448259570635373
1123,100,0.0,1.0,6,2.5,1.0,2,7,0.0465799664918475
1124,100,0.0,1.0,6,2.5,1.0,2,8,0.0411964184682586
1125,100,0.0,1.0,6,2.5,1.0,2,9,0.0415140009563722
1126,100,0.0,1.0,6,2.5,1.0,2,10,0.0422665281073374
1127,100,0.0,1.0,6,2.5,1.0,3,4,0.0439189584691398
1128,100,0.0,1.0,6,2.5,1.0,3,5,0.0430044934537936
1129,100,0.0,1.0,6,2.5,1.0,3,6,0.0378922687673712
1130,100,0.0,1.0,6,2.5,1.0,3,7,0.0453791296237144
1131,100,0.0,1.0,6,2.5,1.0,3,8,0.0404493780215587
1132,100,0.0,1.0,6,2.5,1.0,3,9,0.0441039565394492
1133,100,0.0,1.0,6,2.5,1.0,3,10,0.043100817388156
1134,100,0.0,1.0,6,2.5,1.0,4,5,0.043298050460697
1135,100,0.0,1.0,6,2.5,1.0,4,6,0.0407874545873268
1136,100,0.0,1.0,6,2.5,1.0,4,7,0.0557777707042919
1137,100,0.0,1.0,6,2.5,1.0,4,8,0.0408021361117618
1138,100,0.0,1.0,6,2.5,1.0,4,9,0.0425332112336242
1139,100,0.0,1.0,6,2.5,1.0,4,10,0.0505028753353442
1140,100,0.0,1.0,6,2.5,1.0,5,6,0.0419552799779506
1141,100,0.0,1.0,6,2.5,1.0,5,7,0.043152086792109
1142,100,0.0,1.0,6,2.5,1.0,5,8,0.0430032830772714
1143,100,0.0,1.0,6,2.5,1.0,5,9,0.045530847346683
1144,100,0.0,1.0,6,2.5,1.0,5,10,0.0398574127162348
1145,100,0.0,1.0,6,2.5,1.0,6,7,0.0398435531774929
1146,100,0.0,1.0,6,2.5,1.0,6,8,0.0372347188432012
1147,100,0.0,1.0,6,2.5,1.0,6,9,0.0455669757272654
1148,100,0.0,1.0,6,2.5,1.0,6,10,0.0411739710099922
1149,100,0.0,1.0,6,2.5,1.0,7,8,0.0408384854463374
1150,100,0.0,1.0,6,2.5,1.0,7,9,0.048730378452529
1151,100,0.0,1.0,6,2.5,1.0,7,10,0.0438091110902213
1152,100,0.0,1.0,6,2.5,1.0,8,9,0.0435727513227188
1153,100,0.0,1.0,6,2.5,1.0,8,10,0.0433806088008196
1154,100,0.0,1.0,6,2.5,1.0,9,10,0.0432618299160732
1155,100,0.0,1.0,6,3.0,1.0,0,1,0.0475143467980854
1156,100,0.0,1.0,6,3.0,1.0,0,2,0.0506985282226667
1157,100,0.0,1.0,6,3.0,1.0,0,3,0.0497054405458228
1158,100,0.0,1.0,6,3.0,1.0,0,4,0.0482747553999549
1159,100,0.0,1.0,6,3.0,1.0,0,5,0.0500581573470379
1160,100,0.0,1.0,6,3.0,1.0,0,6,0.0473889490164673
1161,100,0.0,1.0,6,3.0,1.0,0,7,0.0464858027667063
1162,100,0.0,1.0,6,3.0,1.0,0,8,0.0460629147697222
1163,100,0.0,1.0,6,3.0,1.0,0,9,0.0529851126573784
1164,100,0.0,1.0,6,3.0,1.0,0,10,0.0439813696015203
1165,100,0.0,1.0,6,3.0,1.0,1,2,0.0421626432625149
1166,100,0.0,1.0,6,3.0,1.0,1,3,0.0528068388986757
1167,100,0.0,1.0,6,3.0,1.0,1,4,0.0501553307816197
1168,100,0.0,1.0,6,3.0,1.0,1,5,0.0475604853820851
1169,100,0.0,1.0,6,3.0,1.0,1,6,0.0522306562075335
1170,100,0.0,1.0,6,3.0,1.0,1,7,0.0516913050811429
1171,100,0.0,1.0,6,3.0,1.0,1,8,0.0498544578499844
1172,100,0.0,1.0,6,3.0,1.0,1,9,0.0520624359377674
1173,100,0.0,1.0,6,3.0,1.0,1,10,0.0418589602400368
1174,100,0.0,1.0,6,3.0,1.0,2,3,0.0537996170991154
1175,100,0.0,1.0,6,3.0,1.0,2,4,0.0539308875107476
1176,100,0.0,1.0,6,3.0,1.0,2,5,0.0474368187447526
1177,100,0.0,1.0,6,3.0,1.0,2,6,0.0487372373264642
1178,100,0.0,1.0,6,3.0,1.0,2,7,0.0510808725307766
1179,100,0.0,1.0,6,3.0,1.0,2,8,0.0436925375311362
1180,100,0.0,1.0,6,3.0,1.0,2,9,0.0454566676886707
1181,100,0.0,1.0,6,3.0,1.0,2,10,0.0457591887885307
1182,100,0.0,1.0,6,3.0,1.0,3,4,0.0486187385770407
1183,100,0.0,1.0,6,3.0,1.0,3,5,0.0446690314873438
1184,100,0.0,1.0,6,3.0,1.0,3,6,0.0442046758603612
1185,100,0.0,1.0,6,3.0,1.0,3,7,0.0468073240349428
1186,100,0.0,1.0,6,3.0,1.0,3,8,0.0446441136956883
1187,100,0.0,1.0,6,3.0,1.0,3,9,0.0453143882368054
1188,100,0.0,1.0,6,3.0,1.0,3,10,0.0478415463227056
