,num_changes,score,model,N,M
2358,11,0.695754192830152,DCM,300,300
2359,21,0.6016580037164877,DCM,300,300
2360,31,0.5309995057827264,DCM,300,300
2361,41,0.4791959302987742,DCM,300,300
2362,51,0.4785079624717885,DCM,300,300
2363,61,0.4452100508557083,DCM,300,300
2364,71,0.37569335976507723,DCM,300,300
2365,81,0.36712517240878395,DCM,300,300
2366,91,0.34542211820165986,DCM,300,300
2367,450,0.17533035272263717,DCM,300,300
2368,900,0.13523344520911054,DCM,300,300
2369,1350,0.10484976913930252,DCM,300,300
2370,1800,0.10249120045349622,DCM,300,300
2371,2250,0.09073903953702046,DCM,300,300
2372,2700,0.08679263905632978,DCM,300,300
2373,3150,0.0801700092294485,DCM,300,300
2374,3600,0.07859214316861655,DCM,300,300
2375,4050,0.07786391290054698,DCM,300,300
2376,4500,0.07053697765268824,DCM,300,300
2377,4950,0.07098205321968527,DCM,300,300
2378,5400,0.07150149973063648,DCM,300,300
2379,5850,0.07068396830548722,DCM,300,300
2380,6300,0.06362378343674636,DCM,300,300
2381,6750,0.06740772590744847,DCM,300,300
2382,7200,0.060502273161125164,DCM,300,300
2383,7650,0.06542858577390492,DCM,300,300
2384,8100,0.06664709815561623,DCM,300,300
2385,8550,0.056734882373423424,DCM,300,300
2386,9000,0.061363248155134414,DCM,300,300
2387,0,1.0,DCM,300,300
2388,1,0.9282084139055667,DCM,300,300
2389,11,0.7197260517473341,DCM,300,300
2390,21,0.6067314368014429,DCM,300,300
2391,31,0.5425805456208395,DCM,300,300
2392,41,0.46134060512169534,DCM,300,300
2393,51,0.45832895549476277,DCM,300,300
2394,61,0.43453214142024277,DCM,300,300
2395,71,0.3821723830198828,DCM,300,300
2396,81,0.3818110254080773,DCM,300,300
2397,91,0.36843480077063906,DCM,300,300
2398,450,0.17019743719085662,DCM,300,300
2399,900,0.12450136343078971,DCM,300,300
2400,1350,0.108287932572152,DCM,300,300
2401,1800,0.10752936644024554,DCM,300,300
2402,2250,0.09905969834394755,DCM,300,300
2403,2700,0.09477321210872702,DCM,300,300
2404,3150,0.08117617535953298,DCM,300,300
2405,3600,0.07470709183127745,DCM,300,300
2406,4050,0.07982435301212674,DCM,300,300
2407,4500,0.07290700562564478,DCM,300,300
2408,4950,0.0672688896531728,DCM,300,300
2409,5400,0.07403593042857554,DCM,300,300
2410,5850,0.06932415527494659,DCM,300,300
2411,6300,0.06543097467805079,DCM,300,300
2412,6750,0.0646073017974576,DCM,300,300
2413,7200,0.06511535025903172,DCM,300,300
2414,7650,0.06950834448673451,DCM,300,300
2415,8100,0.06575310249196824,DCM,300,300
2416,8550,0.06076017682102837,DCM,300,300
2417,9000,0.06208805518787197,DCM,300,300
2418,0,1.0,DCM,300,300
2419,1,0.9197303587790235,DCM,300,300
2420,11,0.7076743227223774,DCM,300,300
2421,21,0.6162206959732629,DCM,300,300
2422,31,0.5341075751290536,DCM,300,300
2423,41,0.5107534569313077,DCM,300,300
2424,51,0.4598582601279631,DCM,300,300
2425,61,0.4368452350216826,DCM,300,300
2426,71,0.4125126741974078,DCM,300,300
2427,81,0.3781567148727628,DCM,300,300
2428,91,0.3419923735628082,DCM,300,300
2429,450,0.1563629443724586,DCM,300,300
2430,900,0.14772749866452337,DCM,300,300
2431,1350,0.11574533141873049,DCM,300,300
2432,1800,0.10488134957450773,DCM,300,300
2433,2250,0.09496614196401702,DCM,300,300
2434,2700,0.08868266374884629,DCM,300,300
2435,3150,0.07468608331871117,DCM,300,300
2436,3600,0.07473145753252636,DCM,300,300
2437,4050,0.07873464501093154,DCM,300,300
2438,4500,0.07496641861592955,DCM,300,300
2439,4950,0.07525229907996565,DCM,300,300
2440,5400,0.06883437841952814,DCM,300,300
2441,5850,0.06954343391565042,DCM,300,300
2442,6300,0.06991965620268134,DCM,300,300
2443,6750,0.06882635064130191,DCM,300,300
2444,7200,0.06421436902243288,DCM,300,300
2445,7650,0.06337778740440835,DCM,300,300
2446,8100,0.06712471131929314,DCM,300,300
2447,8550,0.06400703910615727,DCM,300,300
2448,9000,0.06324550436893563,DCM,300,300
2449,0,1.0,DCM,300,300
2450,1,0.9300302056976523,DCM,300,300
2451,11,0.7082244374130704,DCM,300,300
2452,21,0.5817860265463436,DCM,300,300
2453,31,0.5596182457025873,DCM,300,300
2454,41,0.48017944123169587,DCM,300,300
2455,51,0.4623736223853906,DCM,300,300
2456,61,0.43794214860234926,DCM,300,300
2457,71,0.4051363220803908,DCM,300,300
2458,81,0.39996497983680895,DCM,300,300
2459,91,0.3422484066882857,DCM,300,300
2460,450,0.17245737157642266,DCM,300,300
2461,900,0.1283689170568148,DCM,300,300
2462,1350,0.10534599948645959,DCM,300,300
2463,1800,0.10027381949093013,DCM,300,300
2464,2250,0.09551938901998992,DCM,300,300
2465,2700,0.09095812351794076,DCM,300,300
2466,3150,0.07615521077034378,DCM,300,300
2467,3600,0.0743881399938049,DCM,300,300
2468,4050,0.07412454373260965,DCM,300,300
2469,4500,0.07234295216106049,DCM,300,300
2470,4950,0.0718010095893423,DCM,300,300
2471,5400,0.06837109884250267,DCM,300,300
2472,5850,0.06533194566952873,DCM,300,300
2473,6300,0.06777764248675953,DCM,300,300
2474,6750,0.06410844538813154,DCM,300,300
2475,7200,0.06616782010765641,DCM,300,300
2476,7650,0.06105695328978688,DCM,300,300
2477,8100,0.06811953771337578,DCM,300,300
2478,8550,0.0666421097273577,DCM,300,300
2479,9000,0.06169345163088625,DCM,300,300
2480,0,1.0,DCM,300,300
2481,1,0.9151680982332456,DCM,300,300
2482,11,0.7147853444064476,DCM,300,300
2483,21,0.6028516646500172,DCM,300,300
2484,31,0.5636212266214158,DCM,300,300
2485,41,0.48466592775370493,DCM,300,300
2486,51,0.4452709570834966,DCM,300,300
2487,61,0.4213257220332638,DCM,300,300
2488,71,0.39638629381393176,DCM,300,300
2489,81,0.35959667623011266,DCM,300,300
2490,91,0.37412129828484053,DCM,300,300
2491,450,0.17533460253618083,DCM,300,300
2492,900,0.11644386241033536,DCM,300,300
2493,1350,0.11362957097854137,DCM,300,300
2494,1800,0.09119465895421862,DCM,300,300
2495,2250,0.07966606616418472,DCM,300,300
2496,2700,0.08293843915791886,DCM,300,300
2497,3150,0.07937759481227243,DCM,300,300
2498,3600,0.07938357408233185,DCM,300,300
2499,4050,0.07877338553849755,DCM,300,300
2500,4500,0.07280316873389742,DCM,300,300
2501,4950,0.06887144528968847,DCM,300,300
2502,5400,0.06924287686839395,DCM,300,300
2503,5850,0.06640463145582305,DCM,300,300
2504,6300,0.0693680883228806,DCM,300,300
2505,6750,0.06898924956937494,DCM,300,300
2506,7200,0.06686150634395231,DCM,300,300
2507,7650,0.06545910290563726,DCM,300,300
2508,8100,0.06504059946512779,DCM,300,300
2509,8550,0.060516872880200995,DCM,300,300
2510,9000,0.06181476258628384,DCM,300,300
2511,0,1.0,DCM,300,300
2512,1,0.9185277332827781,DCM,300,300
2513,11,0.6956373353840503,DCM,300,300
2514,21,0.593248267011262,DCM,300,300
2515,31,0.5695105036186459,DCM,300,300
2516,41,0.5083698938689345,DCM,300,300
2517,51,0.43281862752872624,DCM,300,300
2518,61,0.44592497840701145,DCM,300,300
2519,71,0.40367729908893235,DCM,300,300
2520,81,0.3626969952115854,DCM,300,300
2521,91,0.3474601246758119,DCM,300,300
2522,450,0.16881200571633168,DCM,300,300
2523,900,0.13060573125031052,DCM,300,300
2524,1350,0.10415969812196199,DCM,300,300
2525,1800,0.08600185234088549,DCM,300,300
2526,2250,0.08663973744688588,DCM,300,300
2527,2700,0.08236738805650112,DCM,300,300
2528,3150,0.07655184669368632,DCM,300,300
2529,3600,0.07783014793895776,DCM,300,300
2530,4050,0.07742153474004676,DCM,300,300
2531,4500,0.07215239697551057,DCM,300,300
2532,4950,0.07458166428311351,DCM,300,300
2533,5400,0.06330203761713342,DCM,300,300
2534,5850,0.06491283019464712,DCM,300,300
2535,6300,0.06991506099324633,DCM,300,300
2536,6750,0.07097994746125194,DCM,300,300
2537,7200,0.06383177573875864,DCM,300,300
2538,7650,0.06593788864612118,DCM,300,300
2539,8100,0.06334915260870563,DCM,300,300
2540,8550,0.06748736283924169,DCM,300,300
2541,9000,0.06408687177693169,DCM,300,300
2542,0,1.0,DCM,300,300
2543,1,0.9227587406709319,DCM,300,300
2544,11,0.6973370711827258,DCM,300,300
2545,21,0.6013983092511306,DCM,300,300
2546,31,0.5253589813539316,DCM,300,300
2547,41,0.49485093100110444,DCM,300,300
2548,51,0.42490472023259884,DCM,300,300
2549,61,0.427351163994601,DCM,300,300
2550,71,0.3732780295040168,DCM,300,300
2551,81,0.38105524068950336,DCM,300,300
2552,91,0.3637859612187499,DCM,300,300
2553,450,0.1782403816053185,DCM,300,300
2554,900,0.1433799308028559,DCM,300,300
2555,1350,0.11979532485651485,DCM,300,300
2556,1800,0.09623720162208843,DCM,300,300
2557,2250,0.09531017975482153,DCM,300,300
2558,2700,0.08268465507446658,DCM,300,300
2559,3150,0.07211711030490747,DCM,300,300
2560,3600,0.0781748800558739,DCM,300,300
2561,4050,0.07535699466802817,DCM,300,300
2562,4500,0.0747778577753252,DCM,300,300
2563,4950,0.07627022438572711,DCM,300,300
2564,5400,0.07015284695578725,DCM,300,300
2565,5850,0.06713503737472226,DCM,300,300
2566,6300,0.06830235205327491,DCM,300,300
2567,6750,0.06799712404516545,DCM,300,300
2568,7200,0.06398710925589696,DCM,300,300
2569,7650,0.06611815371862094,DCM,300,300
2570,8100,0.06382114678180183,DCM,300,300
2571,8550,0.06576231027765315,DCM,300,300
2572,9000,0.06411419307744952,DCM,300,300
2573,0,1.0,DCM,300,300
2574,1,0.9189980867962814,DCM,300,300
2575,11,0.7062514921193512,DCM,300,300
2576,21,0.5938557520115639,DCM,300,300
2577,31,0.522916808713822,DCM,300,300
2578,41,0.5085079710747149,DCM,300,300
2579,51,0.44768607720443887,DCM,300,300
2580,61,0.4299411069827722,DCM,300,300
2581,71,0.38456949918378436,DCM,300,300
2582,81,0.360759975529243,DCM,300,300
2583,91,0.35024265075004835,DCM,300,300
2584,450,0.17124433678874412,DCM,300,300
2585,900,0.12553410539384102,DCM,300,300
2586,1350,0.10974556865315203,DCM,300,300
2587,1800,0.09892769467552134,DCM,300,300
2588,2250,0.0941892886967754,DCM,300,300
2589,2700,0.0788889419806728,DCM,300,300
2590,3150,0.07988739305251435,DCM,300,300
2591,3600,0.07792858932701158,DCM,300,300
2592,4050,0.0786881355130744,DCM,300,300
2593,4500,0.07851396121726276,DCM,300,300
2594,4950,0.06667654400758126,DCM,300,300
2595,5400,0.07395917152854578,DCM,300,300
2596,5850,0.06980993386548161,DCM,300,300
2597,6300,0.06859737322546972,DCM,300,300
2598,6750,0.06505842219788487,DCM,300,300
2599,7200,0.06680367762912731,DCM,300,300
2600,7650,0.06832242129367046,DCM,300,300
2601,8100,0.06151160151215863,DCM,300,300
2602,8550,0.06889769640823121,DCM,300,300
2603,9000,0.06693258172608804,DCM,300,300
2604,0,1.0,DCM,300,300
2605,1,0.9267948858912595,DCM,300,300
2606,11,0.7345838592754113,DCM,300,300
2607,21,0.6017893343561949,DCM,300,300
2608,31,0.5590239354881898,DCM,300,300
2609,41,0.48818696571211295,DCM,300,300
2610,51,0.4641338239868879,DCM,300,300
2611,61,0.4531974269297314,DCM,300,300
2612,71,0.37479831817472287,DCM,300,300
2613,81,0.40083876898147214,DCM,300,300
2614,91,0.3585204754211187,DCM,300,300
2615,450,0.17162571943675603,DCM,300,300
2616,900,0.1212257653287719,DCM,300,300
2617,1350,0.1013132975924465,DCM,300,300
2618,1800,0.10486955242047787,DCM,300,300
2619,2250,0.09047533941966096,DCM,300,300
2620,2700,0.0867819125668584,DCM,300,300
2621,3150,0.079603575142958,DCM,300,300
2622,3600,0.07750677637891447,DCM,300,300
2623,4050,0.07183685099649917,DCM,300,300
2624,4500,0.07566828555772007,DCM,300,300
2625,4950,0.07298549942393145,DCM,300,300
2626,5400,0.06888361872267756,DCM,300,300
2627,5850,0.0676434624742023,DCM,300,300
2628,6300,0.07588841758439444,DCM,300,300
2629,6750,0.06312877141581504,DCM,300,300
2630,7200,0.06718138622127556,DCM,300,300
2631,7650,0.06607500380453336,DCM,300,300
2632,8100,0.06147753239739847,DCM,300,300
2633,8550,0.06350971972827968,DCM,300,300
2634,9000,0.06460276014401847,DCM,300,300
2635,0,1.0,DCM,300,300
2636,1,0.9181847444518838,DCM,300,300
2637,11,0.6989439063112723,DCM,300,300
2638,21,0.6210914676908197,DCM,300,300
2639,31,0.5430918486596692,DCM,300,300
2640,41,0.5120978313567437,DCM,300,300
2641,51,0.4518378306754756,DCM,300,300
2642,61,0.4354493842814575,DCM,300,300
2643,71,0.3888682926904207,DCM,300,300
2644,81,0.3510854125401573,DCM,300,300
2645,91,0.3619702847380282,DCM,300,300
2646,450,0.17272983389312796,DCM,300,300
2647,900,0.1274785979988831,DCM,300,300
2648,1350,0.10302049605279961,DCM,300,300
2649,1800,0.10011749633589168,DCM,300,300
2650,2250,0.0898898509378943,DCM,300,300
2651,2700,0.0830193347886993,DCM,300,300
2652,3150,0.07908802693233585,DCM,300,300
2653,3600,0.08388489878585118,DCM,300,300
2654,4050,0.07222152977353719,DCM,300,300
2655,4500,0.07316874422644505,DCM,300,300
2656,4950,0.0727603241241637,DCM,300,300
2657,5400,0.07181755314549455,DCM,300,300
2658,5850,0.06799837792674156,DCM,300,300
2659,6300,0.07334818658308262,DCM,300,300
2660,6750,0.06429028425913544,DCM,300,300
2661,7200,0.06630777080179151,DCM,300,300
2662,7650,0.06694727076242526,DCM,300,300
2663,8100,0.06240060122197959,DCM,300,300
2664,8550,0.06188810072650431,DCM,300,300
2665,9000,0.06547618583238071,DCM,300,300
2666,0,1.0,DCM,300,300
2667,1,0.9181996708443456,DCM,300,300
2668,11,0.6979100496600827,DCM,300,300
2669,21,0.6214804312383879,DCM,300,300
2670,31,0.5586120980245712,DCM,300,300
2671,41,0.5043592022133776,DCM,300,300
2672,51,0.45220647906375944,DCM,300,300
2673,61,0.4505417643808989,DCM,300,300
2674,71,0.39587602224913737,DCM,300,300
2675,81,0.38304892541609403,DCM,300,300
2676,91,0.3625944792819225,DCM,300,300
2677,450,0.1575959182967435,DCM,300,300
2678,900,0.13312726473687714,DCM,300,300
2679,1350,0.1075354543388144,DCM,300,300
2680,1800,0.09910869916378481,DCM,300,300
2681,2250,0.09709706546898002,DCM,300,300
2682,2700,0.07984188834784528,DCM,300,300
2683,3150,0.08164532345215661,DCM,300,300
2684,3600,0.07152523151062798,DCM,300,300
2685,4050,0.07693366693281771,DCM,300,300
2686,4500,0.07354969163678274,DCM,300,300
2687,4950,0.07126122025779646,DCM,300,300
2688,5400,0.06482646060855216,DCM,300,300
2689,5850,0.06842476273209497,DCM,300,300
2690,6300,0.06707959978863996,DCM,300,300
2691,6750,0.06373035858942601,DCM,300,300
2692,7200,0.06833793594212251,DCM,300,300
2693,7650,0.06580056221544228,DCM,300,300
2694,8100,0.06330422049172639,DCM,300,300
2695,8550,0.06485065690674312,DCM,300,300
2696,9000,0.06518393308750055,DCM,300,300
2697,0,1.0,DCM,300,300
2698,1,0.918408804190018,DCM,300,300
2699,11,0.7380246902836498,DCM,300,300
2700,21,0.6173704388909316,DCM,300,300
2701,31,0.5769837814709999,DCM,300,300
2702,41,0.4950906069876365,DCM,300,300
2703,51,0.47568906202304595,DCM,300,300
2704,61,0.40198481871408964,DCM,300,300
2705,71,0.3952643335762947,DCM,300,300
2706,81,0.3719842137480483,DCM,300,300
2707,91,0.32442762026578936,DCM,300,300
2708,450,0.16970231036628441,DCM,300,300
2709,900,0.13235771173775157,DCM,300,300
2710,1350,0.10661658078307282,DCM,300,300
2711,1800,0.09808490497470854,DCM,300,300
2712,2250,0.09464173840525086,DCM,300,300
2713,2700,0.07963693628162141,DCM,300,300
2714,3150,0.0837881927260295,DCM,300,300
2715,3600,0.08170730034158358,DCM,300,300
2716,4050,0.0768341577177855,DCM,300,300
2717,4500,0.07447653625795768,DCM,300,300
2718,4950,0.07038009029459634,DCM,300,300
2719,5400,0.06803928437569906,DCM,300,300
2720,5850,0.06948791847042407,DCM,300,300
2721,6300,0.07075373822341494,DCM,300,300
2722,6750,0.07012477119868482,DCM,300,300
2723,7200,0.0654009352772412,DCM,300,300
2724,7650,0.06575109977783188,DCM,300,300
2725,8100,0.061334925098184404,DCM,300,300
2726,8550,0.05861853157024264,DCM,300,300
2727,9000,0.06717454464027266,DCM,300,300
2728,0,1.0,DCM,300,300
2729,1,0.9131014706466031,DCM,300,300
2730,11,0.7177399101294375,DCM,300,300
2731,21,0.6018647391691029,DCM,300,300
2732,31,0.5717635746145112,DCM,300,300
2733,41,0.49069079071698396,DCM,300,300
2734,51,0.45145177504809175,DCM,300,300
2735,61,0.4206142157581951,DCM,300,300
2736,71,0.40528051323335645,DCM,300,300
2737,81,0.3734030714090214,DCM,300,300
2738,91,0.3889122335972462,DCM,300,300
2739,450,0.17194901372875243,DCM,300,300
2740,900,0.1187461458326711,DCM,300,300
2741,1350,0.11635661389940591,DCM,300,300
2742,1800,0.09658153732421772,DCM,300,300
2743,2250,0.09687604232976504,DCM,300,300
2744,2700,0.08682927336725471,DCM,300,300
2745,3150,0.08035453554586215,DCM,300,300
2746,3600,0.0789413031455277,DCM,300,300
2747,4050,0.07447585267072299,DCM,300,300
2748,4500,0.08075366565024711,DCM,300,300
2749,4950,0.07135817288312975,DCM,300,300
2750,5400,0.07226429191256747,DCM,300,300
2751,5850,0.07579861405610558,DCM,300,300
2752,6300,0.07017483785876805,DCM,300,300
2753,6750,0.06937201038003488,DCM,300,300
2754,7200,0.06445114426793284,DCM,300,300
2755,7650,0.0641162092967281,DCM,300,300
2756,8100,0.06053339529713777,DCM,300,300
2757,8550,0.0637430129932526,DCM,300,300
2758,9000,0.06224276509992495,DCM,300,300
2759,0,1.0,DCM,300,300
2760,1,0.9291318164073188,DCM,300,300
2761,11,0.6987917103486966,DCM,300,300
2762,21,0.5955738643045027,DCM,300,300
2763,31,0.5600276322522484,DCM,300,300
2764,41,0.5172381547066168,DCM,300,300
2765,51,0.4338124749738892,DCM,300,300
2766,61,0.42052836436670005,DCM,300,300
2767,71,0.3937473272705714,DCM,300,300
2768,81,0.37925841264055815,DCM,300,300
2769,91,0.35854466666319434,DCM,300,300
2770,450,0.1716749465635342,DCM,300,300
2771,900,0.12306760487192532,DCM,300,300
2772,1350,0.1065594870648645,DCM,300,300
2773,1800,0.10988613332543148,DCM,300,300
2774,2250,0.09268177509614099,DCM,300,300
2775,2700,0.08363089136484769,DCM,300,300
2776,3150,0.08672814030356187,DCM,300,300
2777,3600,0.07947428122481687,DCM,300,300
2778,4050,0.07927202449648342,DCM,300,300
2779,4500,0.07366239401669011,DCM,300,300
2780,4950,0.07347927388266885,DCM,300,300
2781,5400,0.07121844884244516,DCM,300,300
2782,5850,0.06686796692633501,DCM,300,300
2783,6300,0.06927597376046232,DCM,300,300
2784,6750,0.0633993383414617,DCM,300,300
2785,7200,0.0720701710510178,DCM,300,300
2786,7650,0.06363852351990712,DCM,300,300
2787,8100,0.0638002233934215,DCM,300,300
2788,8550,0.06059213926203404,DCM,300,300
2789,9000,0.057636828676058086,DCM,300,300
2790,0,1.0,DCM,300,300
2791,1,0.9184326744628778,DCM,300,300
2792,11,0.7233998441001859,DCM,300,300
2793,21,0.6203030022722099,DCM,300,300
2794,31,0.541048503660351,DCM,300,300
2795,41,0.5045728409486915,DCM,300,300
2796,51,0.47482126368654826,DCM,300,300
2797,61,0.4222529978411984,DCM,300,300
2798,71,0.4172643531200734,DCM,300,300
2799,81,0.3781233282991847,DCM,300,300
2800,91,0.34336631280236585,DCM,300,300
2801,450,0.16518978068351559,DCM,300,300
2802,900,0.13438548961494873,DCM,300,300
2803,1350,0.10789293958423599,DCM,300,300
2804,1800,0.09125305264035444,DCM,300,300
2805,2250,0.09826923325947957,DCM,300,300
2806,2700,0.08895566976257734,DCM,300,300
2807,3150,0.08379457739411202,DCM,300,300
2808,3600,0.06908724905742195,DCM,300,300
2809,4050,0.0776452415310202,DCM,300,300
2810,4500,0.07006712556785946,DCM,300,300
2811,4950,0.07010313534358618,DCM,300,300
2812,5400,0.06811329868794168,DCM,300,300
2813,5850,0.06680124888953172,DCM,300,300
2814,6300,0.06763693283836958,DCM,300,300
2815,6750,0.06751230521899296,DCM,300,300
2816,7200,0.06623642352858303,DCM,300,300
2817,7650,0.06379428030030268,DCM,300,300
2818,8100,0.06152332267058429,DCM,300,300
2819,8550,0.057824203185836656,DCM,300,300
2820,9000,0.059616864015041696,DCM,300,300
2821,0,1.0,DCM,300,300
2822,1,0.9228275374080657,DCM,300,300
2823,11,0.7285414778506966,DCM,300,300
2824,21,0.5971013612745268,DCM,300,300
2825,31,0.5052461421206246,DCM,300,300
2826,41,0.4773300238338326,DCM,300,300
2827,51,0.4487506087670507,DCM,300,300
2828,61,0.4256533607473145,DCM,300,300
2829,71,0.4152185415538466,DCM,300,300
2830,81,0.3895011083237618,DCM,300,300
2831,91,0.36732019687677964,DCM,300,300
2832,450,0.16209538782758331,DCM,300,300
2833,900,0.1257141478468219,DCM,300,300
2834,1350,0.11096905559768616,DCM,300,300
2835,1800,0.10433392303972412,DCM,300,300
2836,2250,0.09613910368974066,DCM,300,300
2837,2700,0.0840757631399999,DCM,300,300
2838,3150,0.07503618983307857,DCM,300,300
2839,3600,0.07734149082207456,DCM,300,300
2840,4050,0.08456506256675145,DCM,300,300
2841,4500,0.07655440176268644,DCM,300,300
2842,4950,0.07303711724181769,DCM,300,300
2843,5400,0.07010575613729206,DCM,300,300
2844,5850,0.07051047163877203,DCM,300,300
2845,6300,0.06642630461874156,DCM,300,300
2846,6750,0.06605561995163556,DCM,300,300
2847,7200,0.06978039926215442,DCM,300,300
2848,7650,0.0675173922744181,DCM,300,300
2849,8100,0.06590347360038389,DCM,300,300
2850,8550,0.06235305326157702,DCM,300,300
2851,9000,0.06544443222691179,DCM,300,300
2852,0,1.0,DCM,300,300
2853,1,0.9236650135991591,DCM,300,300
2854,11,0.6895951065910396,DCM,300,300
2855,21,0.6065508762806812,DCM,300,300
2856,31,0.5154283588049207,DCM,300,300
2857,41,0.5101561964070398,DCM,300,300
2858,51,0.46729853914865693,DCM,300,300
2859,61,0.4054176021886968,DCM,300,300
2860,71,0.34971496368245747,DCM,300,300
2861,81,0.34959550021162966,DCM,300,300
2862,91,0.35461255402159597,DCM,300,300
2863,450,0.17055128812093476,DCM,300,300
2864,900,0.12981698806185302,DCM,300,300
2865,1350,0.10385606062787373,DCM,300,300
2866,1800,0.1000113724809275,DCM,300,300
2867,2250,0.09579359724679268,DCM,300,300
2868,2700,0.08724497677951827,DCM,300,300
2869,3150,0.08701602725748228,DCM,300,300
2870,3600,0.0795090855293954,DCM,300,300
2871,4050,0.07177895941616727,DCM,300,300
2872,4500,0.07395268304163807,DCM,300,300
2873,4950,0.07345066016036181,DCM,300,300
2874,5400,0.06757366757610522,DCM,300,300
2875,5850,0.07184074554554087,DCM,300,300
2876,6300,0.06879241527676494,DCM,300,300
2877,6750,0.06759126797213053,DCM,300,300
2878,7200,0.07058384685896907,DCM,300,300
2879,7650,0.06441170395009252,DCM,300,300
2880,8100,0.060153352852324,DCM,300,300
2881,8550,0.062170539670366266,DCM,300,300
2882,9000,0.06468841846629361,DCM,300,300
2883,0,1.0,DCM,300,300
2884,1,0.9155310131992828,DCM,300,300
2885,11,0.703181690416633,DCM,300,300
2886,21,0.5982745420078708,DCM,300,300
2887,31,0.5171101584570572,DCM,300,300
2888,41,0.4970757225221839,DCM,300,300
2889,51,0.4508495649824075,DCM,300,300
2890,61,0.4222925973567268,DCM,300,300
2891,71,0.39181266288519234,DCM,300,300
2892,81,0.3568342457448058,DCM,300,300
2893,91,0.3659441736700955,DCM,300,300
2894,450,0.1844148531455388,DCM,300,300
2895,900,0.13064717953488303,DCM,300,300
2896,1350,0.12123012365776467,DCM,300,300
2897,1800,0.10327100665531426,DCM,300,300
2898,2250,0.09250122803264718,DCM,300,300
2899,2700,0.08824876473417953,DCM,300,300
2900,3150,0.09024162863147736,DCM,300,300
2901,3600,0.07834813884619471,DCM,300,300
2902,4050,0.08004477219882607,DCM,300,300
2903,4500,0.07531710360895952,DCM,300,300
2904,4950,0.07848124859946017,DCM,300,300
2905,5400,0.07094811482209823,DCM,300,300
2906,5850,0.06617041435964646,DCM,300,300
2907,6300,0.06548301838422482,DCM,300,300
2908,6750,0.06763307864882386,DCM,300,300
2909,7200,0.06321084686262238,DCM,300,300
2910,7650,0.0666844571354676,DCM,300,300
2911,8100,0.06975060151158959,DCM,300,300
2912,8550,0.06184585026679995,DCM,300,300
2913,9000,0.06314022144776862,DCM,300,300
2914,0,1.0,DCM,300,300
2915,1,0.9178832210043887,DCM,300,300
2916,11,0.7057004178976173,DCM,300,300
2917,21,0.6088886813402936,DCM,300,300
2918,31,0.5423883813077637,DCM,300,300
2919,41,0.46732591004880997,DCM,300,300
2920,51,0.441806615540437,DCM,300,300
2921,61,0.405157105295896,DCM,300,300
2922,71,0.3972872148209372,DCM,300,300
2923,81,0.39474948325267395,DCM,300,300
2924,91,0.35500929944523324,DCM,300,300
2925,450,0.1735223087032569,DCM,300,300
2926,900,0.13127427429812533,DCM,300,300
2927,1350,0.10531092348063219,DCM,300,300
2928,1800,0.10259514536042726,DCM,300,300
2929,2250,0.08823167093695011,DCM,300,300
2930,2700,0.09099887824687797,DCM,300,300
2931,3150,0.08027224400067605,DCM,300,300
2932,3600,0.07842295518309526,DCM,300,300
2933,4050,0.07815917752698356,DCM,300,300
2934,4500,0.06665145247312276,DCM,300,300
2935,4950,0.07306611771277575,DCM,300,300
2936,5400,0.06804189039027396,DCM,300,300
2937,5850,0.06942606037655849,DCM,300,300
2938,6300,0.07517177606654221,DCM,300,300
2939,6750,0.06707079370627797,DCM,300,300
2940,7200,0.06933647627977563,DCM,300,300
2941,7650,0.055630595254775254,DCM,300,300
2942,8100,0.0634602334182243,DCM,300,300
2943,8550,0.06214287944535091,DCM,300,300
2944,9000,0.06336407051398908,DCM,300,300
2945,0,1.0,DCM,300,300
2946,1,0.9115098231772438,DCM,300,300
2947,11,0.6979410838361879,DCM,300,300
2948,21,0.5808738325583046,DCM,300,300
2949,31,0.495531707631122,DCM,300,300
2950,41,0.490455536908195,DCM,300,300
2951,51,0.4435497543737333,DCM,300,300
2952,61,0.43357549031945697,DCM,300,300
2953,71,0.4049404969913018,DCM,300,300
2954,81,0.38044960203726846,DCM,300,300
2955,91,0.3622700976090967,DCM,300,300
2956,450,0.1678549872792583,DCM,300,300
2957,900,0.13191845860791718,DCM,300,300
2958,1350,0.10948419755632469,DCM,300,300
2959,1800,0.10298390867038962,DCM,300,300
2960,2250,0.09031850490595364,DCM,300,300
2961,2700,0.08993713540066357,DCM,300,300
2962,3150,0.08257176058227075,DCM,300,300
2963,3600,0.07239528055133351,DCM,300,300
2964,4050,0.07465452936643371,DCM,300,300
2965,4500,0.06443486304691683,DCM,300,300
2966,4950,0.07420813020042175,DCM,300,300
2967,5400,0.06815143172536653,DCM,300,300
2968,5850,0.06998565929989932,DCM,300,300
2969,6300,0.06336367414101515,DCM,300,300
2970,6750,0.07086441856510439,DCM,300,300
2971,7200,0.06498448411123989,DCM,300,300
2972,7650,0.062184171014594655,DCM,300,300
2973,8100,0.06662876681373701,DCM,300,300
2974,8550,0.06202001598949121,DCM,300,300
2975,9000,0.06452863492130226,DCM,300,300
2976,0,1.0,DCM,300,300
2977,1,0.924708786269325,DCM,300,300
2978,11,0.7100714444544587,DCM,300,300
2979,21,0.6001166096006432,DCM,300,300
2980,31,0.5289972354027153,DCM,300,300
2981,41,0.4936394738507941,DCM,300,300
