,N,M,cluster_size,cluster_mean,seed_a,seed_b,score,model
104,20,20,0.1,5.0,7,8,0.0766379151838612,clustered
105,20,20,0.1,5.0,7,9,0.1099279395635806,clustered
106,20,20,0.1,5.0,7,10,0.1138135124036024,clustered
107,20,20,0.1,5.0,8,9,0.1336653618237094,clustered
108,20,20,0.1,5.0,8,10,0.1496825237294872,clustered
109,20,20,0.1,5.0,9,10,0.1214244880059924,clustered
110,20,20,0.1,10.0,0,1,0.122725027299618,clustered
111,20,20,0.1,10.0,0,2,0.1288694747246868,clustered
112,20,20,0.1,10.0,0,3,0.1458197034995352,clustered
113,20,20,0.1,10.0,0,4,0.151294494118578,clustered
114,20,20,0.1,10.0,0,5,0.2031790818392602,clustered
115,20,20,0.1,10.0,0,6,0.1558515035205839,clustered
116,20,20,0.1,10.0,0,7,0.1318325484313151,clustered
117,20,20,0.1,10.0,0,8,0.1297902905655024,clustered
118,20,20,0.1,10.0,0,9,0.139925138206794,clustered
119,20,20,0.1,10.0,0,10,0.1637952135532293,clustered
120,20,20,0.1,10.0,1,2,0.1147726407663391,clustered
121,20,20,0.1,10.0,1,3,0.1632360624297181,clustered
122,20,20,0.1,10.0,1,4,0.120293043452731,clustered
123,20,20,0.1,10.0,1,5,0.121284757620227,clustered
124,20,20,0.1,10.0,1,6,0.1325344248839619,clustered
125,20,20,0.1,10.0,1,7,0.1339636565549958,clustered
126,20,20,0.1,10.0,1,8,0.1093539595279672,clustered
127,20,20,0.1,10.0,1,9,0.1339194224266146,clustered
128,20,20,0.1,10.0,1,10,0.1292056048108457,clustered
129,20,20,0.1,10.0,2,3,0.1517405852393711,clustered
130,20,20,0.1,10.0,2,4,0.0984970656592057,clustered
131,20,20,0.1,10.0,2,5,0.1528276698530155,clustered
132,20,20,0.1,10.0,2,6,0.123296116858495,clustered
133,20,20,0.1,10.0,2,7,0.1173433103239238,clustered
134,20,20,0.1,10.0,2,8,0.1244412493583591,clustered
135,20,20,0.1,10.0,2,9,0.0985958967334743,clustered
136,20,20,0.1,10.0,2,10,0.1236479892413577,clustered
137,20,20,0.1,10.0,3,4,0.1375549493377249,clustered
138,20,20,0.1,10.0,3,5,0.2033461539363683,clustered
139,20,20,0.1,10.0,3,6,0.1505796820397563,clustered
140,20,20,0.1,10.0,3,7,0.1403932775066471,clustered
141,20,20,0.1,10.0,3,8,0.1326463233267268,clustered
142,20,20,0.1,10.0,3,9,0.1339162984234827,clustered
143,20,20,0.1,10.0,3,10,0.1503164233845371,clustered
144,20,20,0.1,10.0,4,5,0.1958451711872487,clustered
145,20,20,0.1,10.0,4,6,0.1197535048151355,clustered
146,20,20,0.1,10.0,4,7,0.1527643298546822,clustered
147,20,20,0.1,10.0,4,8,0.1066474368147906,clustered
148,20,20,0.1,10.0,4,9,0.1091351875409946,clustered
149,20,20,0.1,10.0,4,10,0.1237538839286264,clustered
150,20,20,0.1,10.0,5,6,0.139346195903371,clustered
151,20,20,0.1,10.0,5,7,0.1154034611186819,clustered
152,20,20,0.1,10.0,5,8,0.1283885025819039,clustered
153,20,20,0.1,10.0,5,9,0.1423581120379027,clustered
154,20,20,0.1,10.0,5,10,0.1808919185820308,clustered
155,20,20,0.1,10.0,6,7,0.1130308883496472,clustered
156,20,20,0.1,10.0,6,8,0.0848362411859732,clustered
157,20,20,0.1,10.0,6,9,0.1106752115198414,clustered
158,20,20,0.1,10.0,6,10,0.136900840889353,clustered
159,20,20,0.1,10.0,7,8,0.0957831120703035,clustered
160,20,20,0.1,10.0,7,9,0.1297120255216781,clustered
161,20,20,0.1,10.0,7,10,0.1423715575856739,clustered
162,20,20,0.1,10.0,8,9,0.1255316426188248,clustered
163,20,20,0.1,10.0,8,10,0.1238355623694365,clustered
164,20,20,0.1,10.0,9,10,0.1353548013555179,clustered
165,20,20,0.1,15.0,0,1,0.1413082746225334,clustered
166,20,20,0.1,15.0,0,2,0.0981638968115063,clustered
167,20,20,0.1,15.0,0,3,0.1325815988383345,clustered
168,20,20,0.1,15.0,0,4,0.1358198422049698,clustered
169,20,20,0.1,15.0,0,5,0.1854780478668977,clustered
170,20,20,0.1,15.0,0,6,0.0947611183992247,clustered
171,20,20,0.1,15.0,0,7,0.140085090376532,clustered
172,20,20,0.1,15.0,0,8,0.1300917634213269,clustered
173,20,20,0.1,15.0,0,9,0.160278415871254,clustered
174,20,20,0.1,15.0,0,10,0.1449242438524843,clustered
175,20,20,0.1,15.0,1,2,0.107761546902445,clustered
176,20,20,0.1,15.0,1,3,0.1393149901973056,clustered
177,20,20,0.1,15.0,1,4,0.1495497435959114,clustered
178,20,20,0.1,15.0,1,5,0.1361394801581886,clustered
179,20,20,0.1,15.0,1,6,0.1597729165813537,clustered
180,20,20,0.1,15.0,1,7,0.1417449181788687,clustered
181,20,20,0.1,15.0,1,8,0.1186304363126656,clustered
182,20,20,0.1,15.0,1,9,0.1382190179815057,clustered
183,20,20,0.1,15.0,1,10,0.1114648386142184,clustered
184,20,20,0.1,15.0,2,3,0.1249416740482106,clustered
185,20,20,0.1,15.0,2,4,0.1039842192434801,clustered
186,20,20,0.1,15.0,2,5,0.1230429848697383,clustered
187,20,20,0.1,15.0,2,6,0.1386741997932891,clustered
188,20,20,0.1,15.0,2,7,0.130404922665049,clustered
189,20,20,0.1,15.0,2,8,0.1018694045312508,clustered
190,20,20,0.1,15.0,2,9,0.0936694085016778,clustered
191,20,20,0.1,15.0,2,10,0.1282961406485055,clustered
192,20,20,0.1,15.0,3,4,0.1613016541358128,clustered
193,20,20,0.1,15.0,3,5,0.2149651383157612,clustered
194,20,20,0.1,15.0,3,6,0.1479486141120549,clustered
195,20,20,0.1,15.0,3,7,0.144313611804642,clustered
196,20,20,0.1,15.0,3,8,0.1436968998372819,clustered
197,20,20,0.1,15.0,3,9,0.1334623896510339,clustered
198,20,20,0.1,15.0,3,10,0.1583270974634536,clustered
199,20,20,0.1,15.0,4,5,0.1695191515953943,clustered
200,20,20,0.1,15.0,4,6,0.1152098404474196,clustered
201,20,20,0.1,15.0,4,7,0.1398242091617586,clustered
202,20,20,0.1,15.0,4,8,0.1327938946967448,clustered
203,20,20,0.1,15.0,4,9,0.1243006204046254,clustered
204,20,20,0.1,15.0,4,10,0.1223430319509094,clustered
205,20,20,0.1,15.0,5,6,0.1269505062255508,clustered
206,20,20,0.1,15.0,5,7,0.1414644982991182,clustered
207,20,20,0.1,15.0,5,8,0.1171115075349697,clustered
208,20,20,0.1,15.0,5,9,0.1423581120379027,clustered
209,20,20,0.1,15.0,5,10,0.1515672665520646,clustered
210,20,20,0.1,15.0,6,7,0.1129855536660438,clustered
211,20,20,0.1,15.0,6,8,0.1198775693002594,clustered
212,20,20,0.1,15.0,6,9,0.1323115691752316,clustered
213,20,20,0.1,15.0,6,10,0.1452343290952735,clustered
214,20,20,0.1,15.0,7,8,0.1239483756624662,clustered
215,20,20,0.1,15.0,7,9,0.1486489069076031,clustered
216,20,20,0.1,15.0,7,10,0.1277901374464848,clustered
217,20,20,0.1,15.0,8,9,0.1461463554676036,clustered
218,20,20,0.1,15.0,8,10,0.1601306273935031,clustered
219,20,20,0.1,15.0,9,10,0.1371244200444397,clustered
220,40,40,0.1,0.0,0,1,0.0848453613875555,clustered
221,40,40,0.1,0.0,0,2,0.0942190553089769,clustered
222,40,40,0.1,0.0,0,3,0.0894531137008222,clustered
223,40,40,0.1,0.0,0,4,0.0860992990190794,clustered
224,40,40,0.1,0.0,0,5,0.0970884220223806,clustered
225,40,40,0.1,0.0,0,6,0.0989385627038434,clustered
226,40,40,0.1,0.0,0,7,0.092261381035956,clustered
227,40,40,0.1,0.0,0,8,0.0809389550129406,clustered
228,40,40,0.1,0.0,0,9,0.0959760890221826,clustered
229,40,40,0.1,0.0,0,10,0.085360064284927,clustered
230,40,40,0.1,0.0,1,2,0.0907603550682708,clustered
231,40,40,0.1,0.0,1,3,0.098342553269895,clustered
232,40,40,0.1,0.0,1,4,0.0884835866785366,clustered
233,40,40,0.1,0.0,1,5,0.0997703947173321,clustered
234,40,40,0.1,0.0,1,6,0.0859223580620137,clustered
235,40,40,0.1,0.0,1,7,0.1008444841064745,clustered
236,40,40,0.1,0.0,1,8,0.0932544084600777,clustered
237,40,40,0.1,0.0,1,9,0.0847098183192284,clustered
238,40,40,0.1,0.0,1,10,0.0924456095524343,clustered
239,40,40,0.1,0.0,2,3,0.0964359104194326,clustered
240,40,40,0.1,0.0,2,4,0.0941595763252436,clustered
241,40,40,0.1,0.0,2,5,0.0857850070689595,clustered
242,40,40,0.1,0.0,2,6,0.1096040032425763,clustered
243,40,40,0.1,0.0,2,7,0.1054857412542618,clustered
244,40,40,0.1,0.0,2,8,0.0848924065085849,clustered
245,40,40,0.1,0.0,2,9,0.0866259455459226,clustered
246,40,40,0.1,0.0,2,10,0.0870836510008415,clustered
247,40,40,0.1,0.0,3,4,0.0911361330548385,clustered
248,40,40,0.1,0.0,3,5,0.0978878819949166,clustered
249,40,40,0.1,0.0,3,6,0.0898910180099865,clustered
250,40,40,0.1,0.0,3,7,0.107653742742241,clustered
251,40,40,0.1,0.0,3,8,0.0889220740475414,clustered
252,40,40,0.1,0.0,3,9,0.0913977303077607,clustered
253,40,40,0.1,0.0,3,10,0.0904268484554819,clustered
254,40,40,0.1,0.0,4,5,0.0925842970821122,clustered
255,40,40,0.1,0.0,4,6,0.098823573417648,clustered
256,40,40,0.1,0.0,4,7,0.0831876687652319,clustered
257,40,40,0.1,0.0,4,8,0.0980070676864982,clustered
258,40,40,0.1,0.0,4,9,0.0870708795926324,clustered
259,40,40,0.1,0.0,4,10,0.0898226062372844,clustered
260,40,40,0.1,0.0,5,6,0.0889441828395025,clustered
261,40,40,0.1,0.0,5,7,0.1002343696240082,clustered
262,40,40,0.1,0.0,5,8,0.0977936863356677,clustered
263,40,40,0.1,0.0,5,9,0.0787467641793012,clustered
264,40,40,0.1,0.0,5,10,0.0964276262640297,clustered
265,40,40,0.1,0.0,6,7,0.1022096496470111,clustered
266,40,40,0.1,0.0,6,8,0.0999793017771275,clustered
267,40,40,0.1,0.0,6,9,0.0800366221820278,clustered
268,40,40,0.1,0.0,6,10,0.0997066481837688,clustered
269,40,40,0.1,0.0,7,8,0.0938993845150482,clustered
270,40,40,0.1,0.0,7,9,0.1146305125179375,clustered
271,40,40,0.1,0.0,7,10,0.1020811146689149,clustered
272,40,40,0.1,0.0,8,9,0.0870805645989802,clustered
273,40,40,0.1,0.0,8,10,0.1000233473609711,clustered
274,40,40,0.1,0.0,9,10,0.0860748017334342,clustered
275,40,40,0.1,5.0,0,1,0.08557240393945,clustered
276,40,40,0.1,5.0,0,2,0.0964266866952081,clustered
277,40,40,0.1,5.0,0,3,0.0939879604740961,clustered
278,40,40,0.1,5.0,0,4,0.094731384931595,clustered
279,40,40,0.1,5.0,0,5,0.103089058004225,clustered
280,40,40,0.1,5.0,0,6,0.0820268740478086,clustered
281,40,40,0.1,5.0,0,7,0.1056843146313346,clustered
282,40,40,0.1,5.0,0,8,0.0805817344593,clustered
283,40,40,0.1,5.0,0,9,0.0855175722371161,clustered
284,40,40,0.1,5.0,0,10,0.0938976280841963,clustered
285,40,40,0.1,5.0,1,2,0.111662083374232,clustered
286,40,40,0.1,5.0,1,3,0.0861416994771506,clustered
287,40,40,0.1,5.0,1,4,0.1052200930212503,clustered
288,40,40,0.1,5.0,1,5,0.0921069121844086,clustered
289,40,40,0.1,5.0,1,6,0.1141845807425699,clustered
290,40,40,0.1,5.0,1,7,0.1011784157924058,clustered
291,40,40,0.1,5.0,1,8,0.0954743789340444,clustered
292,40,40,0.1,5.0,1,9,0.0866709749458105,clustered
293,40,40,0.1,5.0,1,10,0.108627900195114,clustered
294,40,40,0.1,5.0,2,3,0.1012361217126545,clustered
295,40,40,0.1,5.0,2,4,0.0973721040885256,clustered
296,40,40,0.1,5.0,2,5,0.0951616574625703,clustered
297,40,40,0.1,5.0,2,6,0.1062102492588051,clustered
298,40,40,0.1,5.0,2,7,0.099506943020647,clustered
299,40,40,0.1,5.0,2,8,0.0935205281293378,clustered
300,40,40,0.1,5.0,2,9,0.0945570703552398,clustered
301,40,40,0.1,5.0,2,10,0.0935993480421453,clustered
302,40,40,0.1,5.0,3,4,0.0870931326806025,clustered
303,40,40,0.1,5.0,3,5,0.0966340784879944,clustered
304,40,40,0.1,5.0,3,6,0.104646136731004,clustered
305,40,40,0.1,5.0,3,7,0.0824501245963341,clustered
306,40,40,0.1,5.0,3,8,0.0921335648342491,clustered
307,40,40,0.1,5.0,3,9,0.1152800042517252,clustered
308,40,40,0.1,5.0,3,10,0.0846733384174665,clustered
309,40,40,0.1,5.0,4,5,0.0995920428396527,clustered
310,40,40,0.1,5.0,4,6,0.1035781492300754,clustered
311,40,40,0.1,5.0,4,7,0.1139669444157262,clustered
312,40,40,0.1,5.0,4,8,0.0821279857383771,clustered
313,40,40,0.1,5.0,4,9,0.1012972191505609,clustered
314,40,40,0.1,5.0,4,10,0.0813625823091323,clustered
315,40,40,0.1,5.0,5,6,0.0933702525090866,clustered
316,40,40,0.1,5.0,5,7,0.0912412535343107,clustered
317,40,40,0.1,5.0,5,8,0.0908074518494013,clustered
318,40,40,0.1,5.0,5,9,0.0907745488638491,clustered
319,40,40,0.1,5.0,5,10,0.090625013948788,clustered
320,40,40,0.1,5.0,6,7,0.0964426194329705,clustered
321,40,40,0.1,5.0,6,8,0.0960357117817801,clustered
322,40,40,0.1,5.0,6,9,0.1012591384374848,clustered
323,40,40,0.1,5.0,6,10,0.1073151053010264,clustered
324,40,40,0.1,5.0,7,8,0.0821792486555408,clustered
325,40,40,0.1,5.0,7,9,0.1067110149693056,clustered
326,40,40,0.1,5.0,7,10,0.0997694600638127,clustered
327,40,40,0.1,5.0,8,9,0.0926371307385416,clustered
328,40,40,0.1,5.0,8,10,0.0938061048287899,clustered
329,40,40,0.1,5.0,9,10,0.0831248839596846,clustered
330,40,40,0.1,10.0,0,1,0.1237725164237495,clustered
331,40,40,0.1,10.0,0,2,0.114968112704043,clustered
332,40,40,0.1,10.0,0,3,0.1154684750617716,clustered
333,40,40,0.1,10.0,0,4,0.110793385068865,clustered
334,40,40,0.1,10.0,0,5,0.110927289737281,clustered
335,40,40,0.1,10.0,0,6,0.1160297297534948,clustered
336,40,40,0.1,10.0,0,7,0.1245874219456203,clustered
337,40,40,0.1,10.0,0,8,0.1186489800683691,clustered
338,40,40,0.1,10.0,0,9,0.1048489632718461,clustered
339,40,40,0.1,10.0,0,10,0.1201295122039867,clustered
340,40,40,0.1,10.0,1,2,0.1249264625004813,clustered
341,40,40,0.1,10.0,1,3,0.1177213976883468,clustered
342,40,40,0.1,10.0,1,4,0.1102339576922146,clustered
343,40,40,0.1,10.0,1,5,0.1079813066068916,clustered
344,40,40,0.1,10.0,1,6,0.1238173427710625,clustered
345,40,40,0.1,10.0,1,7,0.1379309697625316,clustered
346,40,40,0.1,10.0,1,8,0.1239000694843421,clustered
347,40,40,0.1,10.0,1,9,0.1243573555342703,clustered
348,40,40,0.1,10.0,1,10,0.1208482617929578,clustered
349,40,40,0.1,10.0,2,3,0.1115995932549357,clustered
350,40,40,0.1,10.0,2,4,0.1191853007034641,clustered
351,40,40,0.1,10.0,2,5,0.1165517756050701,clustered
352,40,40,0.1,10.0,2,6,0.1249166055958416,clustered
353,40,40,0.1,10.0,2,7,0.1173558280048453,clustered
354,40,40,0.1,10.0,2,8,0.1236467059486302,clustered
355,40,40,0.1,10.0,2,9,0.1128217187994805,clustered
356,40,40,0.1,10.0,2,10,0.117841372044612,clustered
357,40,40,0.1,10.0,3,4,0.1188156603861269,clustered
358,40,40,0.1,10.0,3,5,0.1246917844203564,clustered
359,40,40,0.1,10.0,3,6,0.1142422575447454,clustered
360,40,40,0.1,10.0,3,7,0.1116243395011508,clustered
361,40,40,0.1,10.0,3,8,0.1247706227604669,clustered
362,40,40,0.1,10.0,3,9,0.1345782357509461,clustered
363,40,40,0.1,10.0,3,10,0.1055680535775185,clustered
364,40,40,0.1,10.0,4,5,0.1143844367594487,clustered
365,40,40,0.1,10.0,4,6,0.1034810149233216,clustered
366,40,40,0.1,10.0,4,7,0.1264010797414431,clustered
367,40,40,0.1,10.0,4,8,0.1233971614284845,clustered
368,40,40,0.1,10.0,4,9,0.1137615974306554,clustered
369,40,40,0.1,10.0,4,10,0.1131964825946512,clustered
370,40,40,0.1,10.0,5,6,0.1163947320578135,clustered
371,40,40,0.1,10.0,5,7,0.1165142584325345,clustered
372,40,40,0.1,10.0,5,8,0.1078092971381273,clustered
373,40,40,0.1,10.0,5,9,0.1004418263833842,clustered
374,40,40,0.1,10.0,5,10,0.1201124072504326,clustered
375,40,40,0.1,10.0,6,7,0.1227844903989817,clustered
376,40,40,0.1,10.0,6,8,0.1079905095049242,clustered
377,40,40,0.1,10.0,6,9,0.1267538347108967,clustered
378,40,40,0.1,10.0,6,10,0.1204506184235282,clustered
379,40,40,0.1,10.0,7,8,0.1231263977467103,clustered
380,40,40,0.1,10.0,7,9,0.1210606381074527,clustered
381,40,40,0.1,10.0,7,10,0.1424818219007093,clustered
382,40,40,0.1,10.0,8,9,0.1096267371538289,clustered
383,40,40,0.1,10.0,8,10,0.126502394106724,clustered
384,40,40,0.1,10.0,9,10,0.1080396577495893,clustered
385,40,40,0.1,15.0,0,1,0.1174828571647011,clustered
386,40,40,0.1,15.0,0,2,0.1093108085811842,clustered
387,40,40,0.1,15.0,0,3,0.1224002217320943,clustered
388,40,40,0.1,15.0,0,4,0.1184880266718017,clustered
389,40,40,0.1,15.0,0,5,0.1210359790246665,clustered
390,40,40,0.1,15.0,0,6,0.1202276681446854,clustered
391,40,40,0.1,15.0,0,7,0.1092215506933241,clustered
392,40,40,0.1,15.0,0,8,0.1309807885515573,clustered
393,40,40,0.1,15.0,0,9,0.1190233123901474,clustered
394,40,40,0.1,15.0,0,10,0.1260460906237101,clustered
395,40,40,0.1,15.0,1,2,0.1284138435808085,clustered
396,40,40,0.1,15.0,1,3,0.1109597486586906,clustered
397,40,40,0.1,15.0,1,4,0.1191251694025872,clustered
398,40,40,0.1,15.0,1,5,0.1259312529636552,clustered
399,40,40,0.1,15.0,1,6,0.1269058213979723,clustered
400,40,40,0.1,15.0,1,7,0.1261430688424817,clustered
401,40,40,0.1,15.0,1,8,0.1240076561063636,clustered
402,40,40,0.1,15.0,1,9,0.1306732824323605,clustered
403,40,40,0.1,15.0,1,10,0.1331389449599386,clustered
404,40,40,0.1,15.0,2,3,0.1155895701592858,clustered
405,40,40,0.1,15.0,2,4,0.1216319267019371,clustered
406,40,40,0.1,15.0,2,5,0.1247213604082085,clustered
407,40,40,0.1,15.0,2,6,0.1253955247052955,clustered
408,40,40,0.1,15.0,2,7,0.1193217971454392,clustered
409,40,40,0.1,15.0,2,8,0.1279251946546737,clustered
410,40,40,0.1,15.0,2,9,0.1056018419688107,clustered
411,40,40,0.1,15.0,2,10,0.1268875644816667,clustered
412,40,40,0.1,15.0,3,4,0.1310183388546769,clustered
413,40,40,0.1,15.0,3,5,0.1279077014651634,clustered
414,40,40,0.1,15.0,3,6,0.1161863780964779,clustered
415,40,40,0.1,15.0,3,7,0.1106666749269197,clustered
416,40,40,0.1,15.0,3,8,0.108061518142342,clustered
417,40,40,0.1,15.0,3,9,0.1281867039669034,clustered
418,40,40,0.1,15.0,3,10,0.1154874300290319,clustered
419,40,40,0.1,15.0,4,5,0.1127631280553405,clustered
420,40,40,0.1,15.0,4,6,0.1434049742526715,clustered
421,40,40,0.1,15.0,4,7,0.1335148994572667,clustered
422,40,40,0.1,15.0,4,8,0.1005840357090608,clustered
423,40,40,0.1,15.0,4,9,0.1209481247449042,clustered
424,40,40,0.1,15.0,4,10,0.1125927543433503,clustered
425,40,40,0.1,15.0,5,6,0.1358490753570229,clustered
426,40,40,0.1,15.0,5,7,0.1363852846073262,clustered
427,40,40,0.1,15.0,5,8,0.1327361507640359,clustered
428,40,40,0.1,15.0,5,9,0.1276892735595153,clustered
429,40,40,0.1,15.0,5,10,0.1323306321454118,clustered
430,40,40,0.1,15.0,6,7,0.1145126664939816,clustered
431,40,40,0.1,15.0,6,8,0.1121668187484245,clustered
432,40,40,0.1,15.0,6,9,0.1273905495250172,clustered
433,40,40,0.1,15.0,6,10,0.1366993072964858,clustered
434,40,40,0.1,15.0,7,8,0.126758820205534,clustered
435,40,40,0.1,15.0,7,9,0.1279551937528693,clustered
436,40,40,0.1,15.0,7,10,0.1476383351929794,clustered
437,40,40,0.1,15.0,8,9,0.1162634158133419,clustered
438,40,40,0.1,15.0,8,10,0.1315417937873863,clustered
439,40,40,0.1,15.0,9,10,0.1212279007658946,clustered
440,60,60,0.1,0.0,0,1,0.0781166348761205,clustered
441,60,60,0.1,0.0,0,2,0.0692162060188663,clustered
442,60,60,0.1,0.0,0,3,0.0725641405882953,clustered
443,60,60,0.1,0.0,0,4,0.0779280588730765,clustered
444,60,60,0.1,0.0,0,5,0.086061750922084,clustered
445,60,60,0.1,0.0,0,6,0.0849739969914912,clustered
446,60,60,0.1,0.0,0,7,0.0726912004104482,clustered
447,60,60,0.1,0.0,0,8,0.0791594555580922,clustered
448,60,60,0.1,0.0,0,9,0.0856267065597577,clustered
