,num_changes,score,model,N,M
2590,3150,0.08595232972679052,DCM,300,300
2591,3600,0.07207075089179599,DCM,300,300
2592,4050,0.07501312463513361,DCM,300,300
2593,4500,0.0748905310675213,DCM,300,300
2594,4950,0.07244807884896329,DCM,300,300
2595,5400,0.06609640732495595,DCM,300,300
2596,5850,0.06503785411849101,DCM,300,300
2597,6300,0.06832546615368391,DCM,300,300
2598,6750,0.06401147153760293,DCM,300,300
2599,7200,0.06400011487065982,DCM,300,300
2600,7650,0.06392343159224666,DCM,300,300
2601,8100,0.06067791993898499,DCM,300,300
2602,8550,0.058608400048654405,DCM,300,300
2603,9000,0.06523776093341005,DCM,300,300
2604,0,1.0,DCM,300,300
2605,1,0.9196070696234396,DCM,300,300
2606,11,0.6848458605578782,DCM,300,300
2607,21,0.6191306869013573,DCM,300,300
2608,31,0.5355482132821562,DCM,300,300
2609,41,0.44363081053869047,DCM,300,300
2610,51,0.45785931156464865,DCM,300,300
2611,61,0.4215005769573812,DCM,300,300
2612,71,0.4004091431971647,DCM,300,300
2613,81,0.3736487110402633,DCM,300,300
2614,91,0.3802910761271742,DCM,300,300
2615,450,0.18470060999477278,DCM,300,300
2616,900,0.1356551628927262,DCM,300,300
2617,1350,0.11388250556509218,DCM,300,300
2618,1800,0.09637733692594821,DCM,300,300
2619,2250,0.08216556772771023,DCM,300,300
2620,2700,0.09047688762895326,DCM,300,300
2621,3150,0.08907632050889022,DCM,300,300
2622,3600,0.07774300470396614,DCM,300,300
2623,4050,0.07410584330257085,DCM,300,300
2624,4500,0.07584191519127016,DCM,300,300
2625,4950,0.07287971600492052,DCM,300,300
2626,5400,0.07200749358080205,DCM,300,300
2627,5850,0.07235403391066772,DCM,300,300
2628,6300,0.0689362040504075,DCM,300,300
2629,6750,0.06716389639176067,DCM,300,300
2630,7200,0.06481783986128829,DCM,300,300
2631,7650,0.06462226334695537,DCM,300,300
2632,8100,0.06435515721385779,DCM,300,300
2633,8550,0.06586984594547238,DCM,300,300
2634,9000,0.06653391633889692,DCM,300,300
2635,0,1.0,DCM,300,300
2636,1,0.9206429587202494,DCM,300,300
2637,11,0.7043746687190503,DCM,300,300
2638,21,0.6295771157742827,DCM,300,300
2639,31,0.5621617979625273,DCM,300,300
2640,41,0.48775657518346865,DCM,300,300
2641,51,0.4544296232902541,DCM,300,300
2642,61,0.4129164566370992,DCM,300,300
2643,71,0.4113312234946499,DCM,300,300
2644,81,0.34290377045475956,DCM,300,300
2645,91,0.3208920490255115,DCM,300,300
2646,450,0.162342134323463,DCM,300,300
2647,900,0.14380257278136296,DCM,300,300
2648,1350,0.11433520395354982,DCM,300,300
2649,1800,0.0990511140487476,DCM,300,300
2650,2250,0.08427229075599389,DCM,300,300
2651,2700,0.0871131856815166,DCM,300,300
2652,3150,0.07775259767745175,DCM,300,300
2653,3600,0.08136240602300189,DCM,300,300
2654,4050,0.07325238366004384,DCM,300,300
2655,4500,0.07696993085894197,DCM,300,300
2656,4950,0.07206685114275822,DCM,300,300
2657,5400,0.0679402457461997,DCM,300,300
2658,5850,0.06432411971912301,DCM,300,300
2659,6300,0.06593767705781597,DCM,300,300
2660,6750,0.06389135010327726,DCM,300,300
2661,7200,0.06308650722714261,DCM,300,300
2662,7650,0.06005783779031102,DCM,300,300
2663,8100,0.06258905771259911,DCM,300,300
2664,8550,0.06503241027251264,DCM,300,300
2665,9000,0.06420912953748019,DCM,300,300
2666,0,1.0,DCM,300,300
2667,1,0.9271865787138762,DCM,300,300
2668,11,0.7225205387690188,DCM,300,300
2669,21,0.6196221280557102,DCM,300,300
2670,31,0.5486380001424592,DCM,300,300
2671,41,0.5157054679011185,DCM,300,300
2672,51,0.43897710289631797,DCM,300,300
2673,61,0.4073936367444107,DCM,300,300
2674,71,0.4054440192031674,DCM,300,300
2675,81,0.38457681846505537,DCM,300,300
2676,91,0.36863845665959405,DCM,300,300
2677,450,0.1660095379708292,DCM,300,300
2678,900,0.12688825230635797,DCM,300,300
2679,1350,0.10731016275253095,DCM,300,300
2680,1800,0.10209668973663595,DCM,300,300
2681,2250,0.09215054127993932,DCM,300,300
2682,2700,0.08144766978872084,DCM,300,300
2683,3150,0.08179620014023942,DCM,300,300
2684,3600,0.07236484083658311,DCM,300,300
2685,4050,0.07544070153808248,DCM,300,300
2686,4500,0.07887774238924519,DCM,300,300
2687,4950,0.07604839717672249,DCM,300,300
2688,5400,0.07223915590948464,DCM,300,300
2689,5850,0.06620022285974501,DCM,300,300
2690,6300,0.06639499524169162,DCM,300,300
2691,6750,0.06973965306117436,DCM,300,300
2692,7200,0.06926909927735438,DCM,300,300
2693,7650,0.06264966368388686,DCM,300,300
2694,8100,0.06328762638954254,DCM,300,300
2695,8550,0.06323427320765679,DCM,300,300
2696,9000,0.06651398896748541,DCM,300,300
2697,0,1.0,DCM,300,300
2698,1,0.9297795802938955,DCM,300,300
2699,11,0.7091937670951298,DCM,300,300
2700,21,0.6184430993361787,DCM,300,300
2701,31,0.5572528675098101,DCM,300,300
2702,41,0.496863480465356,DCM,300,300
2703,51,0.460466078611635,DCM,300,300
2704,61,0.4602598055882123,DCM,300,300
2705,71,0.4009740575442871,DCM,300,300
2706,81,0.34189557270330817,DCM,300,300
2707,91,0.346855304919326,DCM,300,300
2708,450,0.16926481154279724,DCM,300,300
2709,900,0.12851312821910107,DCM,300,300
2710,1350,0.10435900404800699,DCM,300,300
2711,1800,0.10037454172318964,DCM,300,300
2712,2250,0.09160024394685956,DCM,300,300
2713,2700,0.08940728775591086,DCM,300,300
2714,3150,0.08505845898446515,DCM,300,300
2715,3600,0.07883709004494757,DCM,300,300
2716,4050,0.07483350534663562,DCM,300,300
2717,4500,0.07354872346026672,DCM,300,300
2718,4950,0.07445050375660633,DCM,300,300
2719,5400,0.07002133941616737,DCM,300,300
2720,5850,0.06805756342468026,DCM,300,300
2721,6300,0.07160815552597949,DCM,300,300
2722,6750,0.06329571052816112,DCM,300,300
2723,7200,0.06467174065840736,DCM,300,300
2724,7650,0.05712959927788114,DCM,300,300
2725,8100,0.06429484749547976,DCM,300,300
2726,8550,0.06514194321884707,DCM,300,300
2727,9000,0.06293658110394655,DCM,300,300
2728,0,1.0,DCM,300,300
2729,1,0.9183899528382191,DCM,300,300
2730,11,0.6937412181264547,DCM,300,300
2731,21,0.6113195348224154,DCM,300,300
2732,31,0.5568684639671875,DCM,300,300
2733,41,0.49301430188056866,DCM,300,300
2734,51,0.43674593562073205,DCM,300,300
2735,61,0.41288417667688243,DCM,300,300
2736,71,0.3915018931027684,DCM,300,300
2737,81,0.36857667304627817,DCM,300,300
2738,91,0.3342127618668133,DCM,300,300
2739,450,0.16317861921761365,DCM,300,300
2740,900,0.13595735441907,DCM,300,300
2741,1350,0.11280018097074218,DCM,300,300
2742,1800,0.0992700036647905,DCM,300,300
2743,2250,0.09445144275863787,DCM,300,300
2744,2700,0.09522766672887237,DCM,300,300
2745,3150,0.08572812226561312,DCM,300,300
2746,3600,0.07442027764570577,DCM,300,300
2747,4050,0.0759245856484196,DCM,300,300
2748,4500,0.07585144926684276,DCM,300,300
2749,4950,0.06538740430529089,DCM,300,300
2750,5400,0.07664275643221498,DCM,300,300
2751,5850,0.06934498271903122,DCM,300,300
2752,6300,0.06403632102012052,DCM,300,300
2753,6750,0.07060659035097558,DCM,300,300
2754,7200,0.06489460534363567,DCM,300,300
2755,7650,0.06926023988354277,DCM,300,300
2756,8100,0.06877243446839237,DCM,300,300
2757,8550,0.06637686643076725,DCM,300,300
2758,9000,0.0664663188081249,DCM,300,300
2759,0,1.0,DCM,300,300
2760,1,0.9196893587417185,DCM,300,300
2761,11,0.7104387447577911,DCM,300,300
2762,21,0.6101901469559559,DCM,300,300
2763,31,0.5387203713967719,DCM,300,300
2764,41,0.5037781598876943,DCM,300,300
2765,51,0.4899149105373036,DCM,300,300
2766,61,0.41148993812659207,DCM,300,300
2767,71,0.3685103063823435,DCM,300,300
2768,81,0.3870257735469229,DCM,300,300
2769,91,0.35434832971748853,DCM,300,300
2770,450,0.16977314329711848,DCM,300,300
2771,900,0.14059513932659634,DCM,300,300
2772,1350,0.1128446267455694,DCM,300,300
2773,1800,0.09564827273952017,DCM,300,300
2774,2250,0.09051741001807719,DCM,300,300
2775,2700,0.08763046663175204,DCM,300,300
2776,3150,0.07815860346884573,DCM,300,300
2777,3600,0.07904109680299569,DCM,300,300
2778,4050,0.07291425876569174,DCM,300,300
2779,4500,0.07551301635820631,DCM,300,300
2780,4950,0.0763711039827534,DCM,300,300
2781,5400,0.07014950477059892,DCM,300,300
2782,5850,0.06744594661344702,DCM,300,300
2783,6300,0.06851772294590659,DCM,300,300
2784,6750,0.0672537242468277,DCM,300,300
2785,7200,0.06470767807694149,DCM,300,300
2786,7650,0.06417074238856375,DCM,300,300
2787,8100,0.06482225328550494,DCM,300,300
2788,8550,0.06309282731154148,DCM,300,300
2789,9000,0.0619294685641634,DCM,300,300
2790,0,1.0,DCM,300,300
2791,1,0.9171866055533584,DCM,300,300
2792,11,0.6851571876178313,DCM,300,300
2793,21,0.618733585707307,DCM,300,300
2794,31,0.5633815507992777,DCM,300,300
2795,41,0.5056614293774959,DCM,300,300
2796,51,0.47317535942532624,DCM,300,300
2797,61,0.41799277329147855,DCM,300,300
2798,71,0.42613233736494527,DCM,300,300
2799,81,0.3724160863163546,DCM,300,300
2800,91,0.338161375464059,DCM,300,300
2801,450,0.17762894199404805,DCM,300,300
2802,900,0.13931528562566645,DCM,300,300
2803,1350,0.10726265907487834,DCM,300,300
2804,1800,0.10135059841116127,DCM,300,300
2805,2250,0.08640812489522184,DCM,300,300
2806,2700,0.07711520125823543,DCM,300,300
2807,3150,0.08637197839150967,DCM,300,300
2808,3600,0.08294713986640856,DCM,300,300
2809,4050,0.08020800559363375,DCM,300,300
2810,4500,0.07154628041618183,DCM,300,300
2811,4950,0.07189920133610571,DCM,300,300
2812,5400,0.07164758472186745,DCM,300,300
2813,5850,0.06598855718988263,DCM,300,300
2814,6300,0.06817306307036279,DCM,300,300
2815,6750,0.06510853470809766,DCM,300,300
2816,7200,0.06948763530070856,DCM,300,300
2817,7650,0.06382949654894243,DCM,300,300
2818,8100,0.06261644201281988,DCM,300,300
2819,8550,0.06309141007964666,DCM,300,300
2820,9000,0.06690348439719028,DCM,300,300
2821,0,1.0,DCM,300,300
2822,1,0.9166453233164278,DCM,300,300
2823,11,0.7061833380945626,DCM,300,300
2824,21,0.6225399952417248,DCM,300,300
2825,31,0.5339139855556415,DCM,300,300
2826,41,0.5215929069232571,DCM,300,300
2827,51,0.4699779077662748,DCM,300,300
2828,61,0.38721514429412895,DCM,300,300
2829,71,0.41416854241100565,DCM,300,300
2830,81,0.3898122776153934,DCM,300,300
2831,91,0.3756279574931176,DCM,300,300
2832,450,0.16397961740058012,DCM,300,300
2833,900,0.1338428021138498,DCM,300,300
2834,1350,0.11566210987403791,DCM,300,300
2835,1800,0.09778605652345804,DCM,300,300
2836,2250,0.08658495222173986,DCM,300,300
2837,2700,0.08116707736928999,DCM,300,300
2838,3150,0.08868162791327402,DCM,300,300
2839,3600,0.07877805277199382,DCM,300,300
2840,4050,0.07517545014223054,DCM,300,300
2841,4500,0.07491238960334234,DCM,300,300
2842,4950,0.07508949467342174,DCM,300,300
2843,5400,0.07544066757712271,DCM,300,300
2844,5850,0.06579605912978145,DCM,300,300
2845,6300,0.06605839806540482,DCM,300,300
2846,6750,0.07038241161137307,DCM,300,300
2847,7200,0.06638155821459149,DCM,300,300
2848,7650,0.06731408699497501,DCM,300,300
2849,8100,0.0681276388236306,DCM,300,300
2850,8550,0.0670494386024425,DCM,300,300
2851,9000,0.05970515454663354,DCM,300,300
2852,0,1.0,DCM,300,300
2853,1,0.9209165111468046,DCM,300,300
2854,11,0.7348299277692893,DCM,300,300
2855,21,0.6165584895124313,DCM,300,300
2856,31,0.5433746755833829,DCM,300,300
2857,41,0.4843478586919204,DCM,300,300
2858,51,0.4072610188368908,DCM,300,300
2859,61,0.43093487261799046,DCM,300,300
2860,71,0.39714814565253453,DCM,300,300
2861,81,0.35247287369608216,DCM,300,300
2862,91,0.36833076780514906,DCM,300,300
2863,450,0.16339159217951532,DCM,300,300
2864,900,0.12179253097677244,DCM,300,300
2865,1350,0.11107776390745151,DCM,300,300
2866,1800,0.10082120099105313,DCM,300,300
2867,2250,0.08769122033618985,DCM,300,300
2868,2700,0.08563875390151893,DCM,300,300
2869,3150,0.07944669264140712,DCM,300,300
2870,3600,0.07369299106880627,DCM,300,300
2871,4050,0.07623504869663905,DCM,300,300
2872,4500,0.07760420443350412,DCM,300,300
2873,4950,0.07116808005331782,DCM,300,300
2874,5400,0.07265277829143049,DCM,300,300
2875,5850,0.0711307704369453,DCM,300,300
2876,6300,0.06695935225456852,DCM,300,300
2877,6750,0.06556906050564998,DCM,300,300
2878,7200,0.06839768558785768,DCM,300,300
2879,7650,0.06685916481757671,DCM,300,300
2880,8100,0.06673533999516658,DCM,300,300
2881,8550,0.06035430535764512,DCM,300,300
2882,9000,0.061100822402509386,DCM,300,300
2883,0,1.0,DCM,300,300
2884,1,0.9158257852737226,DCM,300,300
2885,11,0.7099204229658327,DCM,300,300
2886,21,0.618110858025674,DCM,300,300
2887,31,0.5507609791601284,DCM,300,300
2888,41,0.4938610502786719,DCM,300,300
2889,51,0.45631331728117264,DCM,300,300
2890,61,0.42667994856636327,DCM,300,300
2891,71,0.40367623984735296,DCM,300,300
2892,81,0.36787448463246397,DCM,300,300
2893,91,0.343313240613609,DCM,300,300
2894,450,0.16791569560122355,DCM,300,300
2895,900,0.12464746257448779,DCM,300,300
2896,1350,0.10366158690130267,DCM,300,300
2897,1800,0.10039213437590819,DCM,300,300
2898,2250,0.0866525046807759,DCM,300,300
2899,2700,0.08470616350556376,DCM,300,300
2900,3150,0.07699317866579322,DCM,300,300
2901,3600,0.0780097369001759,DCM,300,300
2902,4050,0.07709138942243715,DCM,300,300
2903,4500,0.07518609219108825,DCM,300,300
2904,4950,0.07197737577243579,DCM,300,300
2905,5400,0.06908411983093113,DCM,300,300
2906,5850,0.06942612875435006,DCM,300,300
2907,6300,0.06574085247937969,DCM,300,300
2908,6750,0.06699466533527555,DCM,300,300
2909,7200,0.06801498825610382,DCM,300,300
2910,7650,0.0626251937971093,DCM,300,300
2911,8100,0.06655071737095442,DCM,300,300
2912,8550,0.06437302381679436,DCM,300,300
2913,9000,0.06343536295895907,DCM,300,300
2914,0,1.0,DCM,300,300
2915,1,0.919727726217428,DCM,300,300
2916,11,0.6988544176430299,DCM,300,300
2917,21,0.6116212691099238,DCM,300,300
2918,31,0.5398625720096818,DCM,300,300
2919,41,0.49270027312698367,DCM,300,300
2920,51,0.46365686117703625,DCM,300,300
2921,61,0.4332097400906252,DCM,300,300
2922,71,0.4195647644632236,DCM,300,300
2923,81,0.35998358214231313,DCM,300,300
2924,91,0.33028940458594314,DCM,300,300
2925,450,0.1562157118142256,DCM,300,300
2926,900,0.13884829548394728,DCM,300,300
2927,1350,0.11654986853781417,DCM,300,300
2928,1800,0.09502743336727182,DCM,300,300
2929,2250,0.0935917321062422,DCM,300,300
2930,2700,0.08506459492968038,DCM,300,300
2931,3150,0.08489759225690643,DCM,300,300
2932,3600,0.07796175287801183,DCM,300,300
2933,4050,0.0828031071120674,DCM,300,300
2934,4500,0.07499476609020549,DCM,300,300
2935,4950,0.07025385682612428,DCM,300,300
2936,5400,0.06805456951157829,DCM,300,300
2937,5850,0.0708874590495332,DCM,300,300
2938,6300,0.06887458302318987,DCM,300,300
2939,6750,0.06510076025030562,DCM,300,300
2940,7200,0.06589256766922755,DCM,300,300
2941,7650,0.06581045478073043,DCM,300,300
2942,8100,0.06703831707710972,DCM,300,300
2943,8550,0.060111640065105915,DCM,300,300
2944,9000,0.05882556556253716,DCM,300,300
2945,0,1.0,DCM,300,300
2946,1,0.9166470093044924,DCM,300,300
2947,11,0.7198751653919955,DCM,300,300
2948,21,0.6195322162961794,DCM,300,300
2949,31,0.5473102834113209,DCM,300,300
2950,41,0.5125601642877375,DCM,300,300
2951,51,0.4621680827997394,DCM,300,300
2952,61,0.4164516421466812,DCM,300,300
2953,71,0.3711015568877749,DCM,300,300
2954,81,0.3529491828799402,DCM,300,300
2955,91,0.3444464604590995,DCM,300,300
2956,450,0.18723249365881756,DCM,300,300
2957,900,0.1319447183979527,DCM,300,300
2958,1350,0.11332791497644926,DCM,300,300
2959,1800,0.09429417211896278,DCM,300,300
2960,2250,0.08732694359038992,DCM,300,300
2961,2700,0.08752185546215954,DCM,300,300
2962,3150,0.09012547994787168,DCM,300,300
2963,3600,0.07398153677981306,DCM,300,300
2964,4050,0.07350602456110353,DCM,300,300
2965,4500,0.07154214750125733,DCM,300,300
2966,4950,0.07362362828991204,DCM,300,300
2967,5400,0.06903853553718078,DCM,300,300
2968,5850,0.06658985722416859,DCM,300,300
2969,6300,0.06766507336862045,DCM,300,300
2970,6750,0.06381308319803786,DCM,300,300
2971,7200,0.06922284178861825,DCM,300,300
2972,7650,0.07018059573603351,DCM,300,300
2973,8100,0.06540049191833061,DCM,300,300
2974,8550,0.06691603375982658,DCM,300,300
2975,9000,0.06037918296447745,DCM,300,300
2976,0,1.0,DCM,300,300
2977,1,0.921988607144509,DCM,300,300
2978,11,0.7021623429810907,DCM,300,300
2979,21,0.6299251673505508,DCM,300,300
2980,31,0.5398140734857815,DCM,300,300
2981,41,0.5161038265461665,DCM,300,300
2982,51,0.44365127273856,DCM,300,300
2983,61,0.4233144334150353,DCM,300,300
2984,71,0.4172432238501386,DCM,300,300
2985,81,0.38325405932736273,DCM,300,300
2986,91,0.3326063039659148,DCM,300,300
2987,450,0.17814788470234685,DCM,300,300
2988,900,0.14316333220343955,DCM,300,300
2989,1350,0.11023461713675742,DCM,300,300
2990,1800,0.10077404319493748,DCM,300,300
2991,2250,0.09089016425632443,DCM,300,300
2992,2700,0.09424996236320242,DCM,300,300
2993,3150,0.08069730852523298,DCM,300,300
2994,3600,0.07874072357780423,DCM,300,300
2995,4050,0.07661610197499971,DCM,300,300
2996,4500,0.07117119500487191,DCM,300,300
2997,4950,0.07290344185593195,DCM,300,300
2998,5400,0.07297840060132572,DCM,300,300
2999,5850,0.06888405210067804,DCM,300,300
3000,6300,0.06379611484947109,DCM,300,300
3001,6750,0.06341830086493463,DCM,300,300
3002,7200,0.0667688842618308,DCM,300,300
3003,7650,0.06290470720402448,DCM,300,300
3004,8100,0.06818873090314818,DCM,300,300
3005,8550,0.06410931194940664,DCM,300,300
3006,9000,0.06469252608409586,DCM,300,300
3007,0,1.0,DCM,300,300
3008,1,0.9134746856413644,DCM,300,300
3009,11,0.7177396694714988,DCM,300,300
3010,21,0.6436095975333267,DCM,300,300
3011,31,0.5240970279282092,DCM,300,300
3012,41,0.5029893289856676,DCM,300,300
3013,51,0.45497630070942097,DCM,300,300
3014,61,0.4163117716468418,DCM,300,300
3015,71,0.39778855091070253,DCM,300,300
3016,81,0.36160304830152046,DCM,300,300
3017,91,0.35697120777885627,DCM,300,300
3018,450,0.16765604029678577,DCM,300,300
3019,900,0.12049211252803674,DCM,300,300
3020,1350,0.10795172907923284,DCM,300,300
3021,1800,0.09894012318667218,DCM,300,300
3022,2250,0.08576030160318554,DCM,300,300
3023,2700,0.08494173435353809,DCM,300,300
3024,3150,0.08442939376477984,DCM,300,300
3025,3600,0.07261673884928035,DCM,300,300
3026,4050,0.08209632762770236,DCM,300,300
3027,4500,0.0780476390133907,DCM,300,300
3028,4950,0.06836646982687264,DCM,300,300
3029,5400,0.06993176244607636,DCM,300,300
3030,5850,0.0687235678165366,DCM,300,300
3031,6300,0.06844814784828707,DCM,300,300
3032,6750,0.0669850952183549,DCM,300,300
3033,7200,0.06402313861098892,DCM,300,300
3034,7650,0.06480322320206118,DCM,300,300
3035,8100,0.06302953841943146,DCM,300,300
3036,8550,0.0651359722714802,DCM,300,300
3037,9000,0.06121105252398758,DCM,300,300
3038,0,1.0,DCM,300,300
3039,1,0.9263371443155078,DCM,300,300
3040,11,0.7104220252355888,DCM,300,300
3041,21,0.6337847928489633,DCM,300,300
3042,31,0.5260941180723835,DCM,300,300
3043,41,0.5052640003105509,DCM,300,300
3044,51,0.4502690097342221,DCM,300,300
3045,61,0.4235936168770767,DCM,300,300
3046,71,0.397758268832443,DCM,300,300
3047,81,0.36223213433379187,DCM,300,300
3048,91,0.37349585127557916,DCM,300,300
3049,450,0.16859599955377447,DCM,300,300
3050,900,0.13572400026963694,DCM,300,300
3051,1350,0.11369035017426096,DCM,300,300
3052,1800,0.09175676496828324,DCM,300,300
3053,2250,0.09544836709904309,DCM,300,300
3054,2700,0.08092914192049407,DCM,300,300
3055,3150,0.07997715521131525,DCM,300,300
3056,3600,0.08265618068331927,DCM,300,300
3057,4050,0.07474699285326655,DCM,300,300
3058,4500,0.07753559452443413,DCM,300,300
3059,4950,0.07170912863308179,DCM,300,300
3060,5400,0.07647133850591224,DCM,300,300
3061,5850,0.06513151375631751,DCM,300,300
3062,6300,0.066256314037937,DCM,300,300
3063,6750,0.06872424421892602,DCM,300,300
3064,7200,0.06267307076021396,DCM,300,300
3065,7650,0.06449516126860133,DCM,300,300
3066,8100,0.06045359324592573,DCM,300,300
3067,8550,0.06620162288185572,DCM,300,300
3068,9000,0.06098371923535797,DCM,300,300
3069,0,1.0,DCM,300,300
3070,1,0.929046433550724,DCM,300,300
3071,11,0.7118894533203943,DCM,300,300
3072,21,0.5851552340757445,DCM,300,300
3073,31,0.5268792500830511,DCM,300,300
3074,41,0.4930742924532844,DCM,300,300
3075,51,0.4470697422643749,DCM,300,300
3076,61,0.4188968830702464,DCM,300,300
3077,71,0.4202087361157073,DCM,300,300
3078,81,0.350178343073663,DCM,300,300
3079,91,0.3642302367570211,DCM,300,300
3080,450,0.1936080882023628,DCM,300,300
3081,900,0.1313692681429915,DCM,300,300
3082,1350,0.1159075408338357,DCM,300,300
3083,1800,0.10741652087842198,DCM,300,300
3084,2250,0.09639607087141007,DCM,300,300
3085,2700,0.08715897867670835,DCM,300,300
3086,3150,0.0878456997169162,DCM,300,300
3087,3600,0.08181456772252554,DCM,300,300
3088,4050,0.08016108659666779,DCM,300,300
3089,4500,0.08201127163442062,DCM,300,300
3090,4950,0.07943084843743456,DCM,300,300
3091,5400,0.07064882368044928,DCM,300,300
3092,5850,0.06906823395879497,DCM,300,300
3093,6300,0.06889385092411308,DCM,300,300
3094,6750,0.06469819526527583,DCM,300,300
3095,7200,0.06346229645283245,DCM,300,300
3096,7650,0.06318964022312247,DCM,300,300
3097,8100,0.06024870758628929,DCM,300,300
3098,8550,0.0635062538516194,DCM,300,300
3099,9000,0.058781874155420646,DCM,300,300
3100,0,1.0,DCM,300,300
3101,1,0.9270233739115996,DCM,300,300
3102,11,0.7110285086993655,DCM,300,300
3103,21,0.6290343147206008,DCM,300,300
3104,31,0.5510930690210675,DCM,300,300
3105,41,0.48245253825996615,DCM,300,300
3106,51,0.4812980108823144,DCM,300,300
3107,61,0.4122326802650761,DCM,300,300
3108,71,0.392826974791687,DCM,300,300
3109,81,0.35215302919827823,DCM,300,300
3110,91,0.3509431966718587,DCM,300,300
3111,450,0.1552073644266641,DCM,300,300
3112,900,0.13323628777309127,DCM,300,300
3113,1350,0.1043256731432735,DCM,300,300
3114,1800,0.1018054042784676,DCM,300,300
3115,2250,0.0937398060246991,DCM,300,300
3116,2700,0.08207628277689971,DCM,300,300
3117,3150,0.08364255462706352,DCM,300,300
3118,3600,0.07548184904479116,DCM,300,300
3119,4050,0.075356850128343,DCM,300,300
3120,4500,0.06964430732830271,DCM,300,300
3121,4950,0.07536980763206012,DCM,300,300
3122,5400,0.073178527947029,DCM,300,300
3123,5850,0.06884995766426907,DCM,300,300
3124,6300,0.06827044630741812,DCM,300,300
3125,6750,0.0673240164912681,DCM,300,300
3126,7200,0.06524822081415903,DCM,300,300
3127,7650,0.06323249370744753,DCM,300,300
3128,8100,0.06294992196858194,DCM,300,300
3129,8550,0.06498417522642062,DCM,300,300
3130,9000,0.06113609838167293,DCM,300,300
3131,0,1.0,DCM,300,300
3132,1,0.9185528885945464,DCM,300,300
3133,11,0.7123232007646814,DCM,300,300
3134,21,0.6203940114509119,DCM,300,300
3135,31,0.5564652390101144,DCM,300,300
3136,41,0.47222509406967333,DCM,300,300
3137,51,0.4595849996724544,DCM,300,300
3138,61,0.4176756211952954,DCM,300,300
3139,71,0.39789233727775053,DCM,300,300
3140,81,0.3517777390213709,DCM,300,300
3141,91,0.33748470077425163,DCM,300,300
3142,450,0.17287638928670002,DCM,300,300
3143,900,0.14252245086566379,DCM,300,300
3144,1350,0.11449167872376045,DCM,300,300
3145,1800,0.0986014210617702,DCM,300,300
3146,2250,0.09130091962208656,DCM,300,300
3147,2700,0.08050480434425503,DCM,300,300
3148,3150,0.08368466043609729,DCM,300,300
3149,3600,0.08108301402616655,DCM,300,300
3150,4050,0.07341805275918535,DCM,300,300
3151,4500,0.077115909452041,DCM,300,300
3152,4950,0.0718179525634776,DCM,300,300
3153,5400,0.070366707157356,DCM,300,300
3154,5850,0.06502243751632776,DCM,300,300
3155,6300,0.06553072167281093,DCM,300,300
3156,6750,0.06687549983925951,DCM,300,300
3157,7200,0.06231604589094794,DCM,300,300
3158,7650,0.0609637043015658,DCM,300,300
3159,8100,0.062413739461091675,DCM,300,300
3160,8550,0.064401202383086,DCM,300,300
3161,9000,0.06671399170243067,DCM,300,300
3162,0,1.0,DCM,300,300
3163,1,0.9277031864783856,DCM,300,300
3164,11,0.6883216990563423,DCM,300,300
3165,21,0.6276570918906987,DCM,300,300
3166,31,0.5339088505304679,DCM,300,300
3167,41,0.4698163036632519,DCM,300,300
3168,51,0.46830831699612185,DCM,300,300
3169,61,0.404055478980538,DCM,300,300
3170,71,0.3781463763690275,DCM,300,300
3171,81,0.3546269826285648,DCM,300,300
3172,91,0.37170136457124264,DCM,300,300
3173,450,0.183647686787468,DCM,300,300
3174,900,0.12819250916429897,DCM,300,300
3175,1350,0.10854862955035904,DCM,300,300
3176,1800,0.09616659255185331,DCM,300,300
3177,2250,0.0881050551584563,DCM,300,300
3178,2700,0.08022647471901809,DCM,300,300
3179,3150,0.08003301352652967,DCM,300,300
3180,3600,0.0752004348743241,DCM,300,300
3181,4050,0.0751878438859889,DCM,300,300
3182,4500,0.07336327034585746,DCM,300,300
3183,4950,0.06439713749656059,DCM,300,300
3184,5400,0.06962239315245004,DCM,300,300
3185,5850,0.07284138322469336,DCM,300,300
3186,6300,0.06394999737400622,DCM,300,300
3187,6750,0.06930302039885314,DCM,300,300
3188,7200,0.06678117451017279,DCM,300,300
3189,7650,0.0636452212210586,DCM,300,300
3190,8100,0.06577093422532447,DCM,300,300
3191,8550,0.06612281026807129,DCM,300,300
3192,9000,0.06908466177995337,DCM,300,300
3193,0,1.0,DCM,300,300
3194,1,0.917428350702198,DCM,300,300
3195,11,0.6977754190606191,DCM,300,300
3196,21,0.6153993404970485,DCM,300,300
3197,31,0.5301786540372688,DCM,300,300
3198,41,0.4868115388493589,DCM,300,300
3199,51,0.47232914955840777,DCM,300,300
3200,61,0.430281185279909,DCM,300,300
3201,71,0.4107141083029377,DCM,300,300
3202,81,0.3725394607968157,DCM,300,300
3203,91,0.3540543067179283,DCM,300,300
3204,450,0.1741167091681894,DCM,300,300
3205,900,0.1275106802476203,DCM,300,300
3206,1350,0.1158853373330802,DCM,300,300
3207,1800,0.10163339172341838,DCM,300,300
3208,2250,0.09174508844394591,DCM,300,300
3209,2700,0.08565455298737443,DCM,300,300
3210,3150,0.0806520641847575,DCM,300,300
3211,3600,0.08044976124206653,DCM,300,300
3212,4050,0.07427061900059367,DCM,300,300
3213,4500,0.0755424845469748,DCM,300,300
