,num_changes,score,model,N,M
1522,21,0.6372478191793342,ER,450,300
1523,31,0.5475524600383935,ER,450,300
1524,41,0.5048921989567952,ER,450,300
1525,51,0.4971888600470682,ER,450,300
1526,61,0.43941916656720104,ER,450,300
1527,71,0.4138604646230643,ER,450,300
1528,81,0.43120951599193913,ER,450,300
1529,91,0.3726493664764824,ER,450,300
1530,675,0.14102767989392442,ER,450,300
1531,1350,0.12152329035100719,ER,450,300
1532,2025,0.09428814654530315,ER,450,300
1533,2700,0.08595608895841354,ER,450,300
1534,3375,0.08670980198092847,ER,450,300
1535,4050,0.07687401749969458,ER,450,300
1536,4725,0.07758981285634095,ER,450,300
1537,5400,0.06579845030690694,ER,450,300
1538,6075,0.07227524433050585,ER,450,300
1539,6750,0.06324051987526623,ER,450,300
1540,7425,0.06453205762783992,ER,450,300
1541,8100,0.05992585774779363,ER,450,300
1542,8775,0.0626400324823238,ER,450,300
1543,9450,0.0637206332432116,ER,450,300
1544,10125,0.062023828931031456,ER,450,300
1545,10800,0.055559999253861875,ER,450,300
1546,11475,0.059847607667947236,ER,450,300
1547,12150,0.06132301061691048,ER,450,300
1548,12825,0.05832836679932907,ER,450,300
1549,13500,0.058292083191713806,ER,450,300
1550,0,1.0,ER,450,300
1551,1,0.9285246541450539,ER,450,300
1552,11,0.7209947125348615,ER,450,300
1553,21,0.6390056625110434,ER,450,300
1554,31,0.5672881107794812,ER,450,300
1555,41,0.5088042399753883,ER,450,300
1556,51,0.46877393925388267,ER,450,300
1557,61,0.4659517150782696,ER,450,300
1558,71,0.40982978411495496,ER,450,300
1559,81,0.3856485961302039,ER,450,300
1560,91,0.3829987086061966,ER,450,300
1561,675,0.13542611221775797,ER,450,300
1562,1350,0.11646364590149477,ER,450,300
1563,2025,0.09124742647651327,ER,450,300
1564,2700,0.09165426907577914,ER,450,300
1565,3375,0.08335182096407223,ER,450,300
1566,4050,0.07250488098098089,ER,450,300
1567,4725,0.07166535777026005,ER,450,300
1568,5400,0.07458854324546432,ER,450,300
1569,6075,0.06369440133043508,ER,450,300
1570,6750,0.06695053478266837,ER,450,300
1571,7425,0.06435248879323707,ER,450,300
1572,8100,0.060941812980224705,ER,450,300
1573,8775,0.05778413252688683,ER,450,300
1574,9450,0.0613679753286472,ER,450,300
1575,10125,0.06079314092337354,ER,450,300
1576,10800,0.05820229714264144,ER,450,300
1577,11475,0.06025716682669422,ER,450,300
1578,12150,0.05812322075361157,ER,450,300
1579,12825,0.06112275784286919,ER,450,300
1580,13500,0.059181586405462866,ER,450,300
1581,0,1.0,ER,450,300
1582,1,0.9282401487785836,ER,450,300
1583,11,0.7246410872356008,ER,450,300
1584,21,0.6094790219787548,ER,450,300
1585,31,0.5450780250961439,ER,450,300
1586,41,0.5328823183664307,ER,450,300
1587,51,0.4791262599062532,ER,450,300
1588,61,0.4479539434337452,ER,450,300
1589,71,0.40558737243926574,ER,450,300
1590,81,0.41728216417711106,ER,450,300
1591,91,0.3641031863095498,ER,450,300
1592,675,0.14919858440294023,ER,450,300
1593,1350,0.11124075891404252,ER,450,300
1594,2025,0.10432995625215519,ER,450,300
1595,2700,0.0824750234493335,ER,450,300
1596,3375,0.08153415741715628,ER,450,300
1597,4050,0.07931140095401643,ER,450,300
1598,4725,0.0683762070093372,ER,450,300
1599,5400,0.07073270335244232,ER,450,300
1600,6075,0.0645961059244445,ER,450,300
1601,6750,0.06637761413348667,ER,450,300
1602,7425,0.06179109364776168,ER,450,300
1603,8100,0.06566809296756547,ER,450,300
1604,8775,0.06120351833941795,ER,450,300
1605,9450,0.05974424716146591,ER,450,300
1606,10125,0.06221323900282671,ER,450,300
1607,10800,0.056067650650382876,ER,450,300
1608,11475,0.06078977532034295,ER,450,300
1609,12150,0.0600946072475846,ER,450,300
1610,12825,0.05809756543504969,ER,450,300
1611,13500,0.06298470387127317,ER,450,300
1612,0,1.0,ER,450,300
1613,1,0.9307857525638366,ER,450,300
1614,11,0.728715099846735,ER,450,300
1615,21,0.6356023690931587,ER,450,300
1616,31,0.578939350359682,ER,450,300
1617,41,0.5115616296989485,ER,450,300
1618,51,0.5132501369357492,ER,450,300
1619,61,0.45110251748162944,ER,450,300
1620,71,0.40409959854345895,ER,450,300
1621,81,0.3965728869331342,ER,450,300
1622,91,0.40057776915780685,ER,450,300
1623,675,0.16104617914876793,ER,450,300
1624,1350,0.11008291739226815,ER,450,300
1625,2025,0.09652698660395626,ER,450,300
1626,2700,0.08614054208495818,ER,450,300
1627,3375,0.08314187678967974,ER,450,300
1628,4050,0.07775489119473442,ER,450,300
1629,4725,0.07069663296291263,ER,450,300
1630,5400,0.06862549333422382,ER,450,300
1631,6075,0.06951736531152694,ER,450,300
1632,6750,0.06539367593303644,ER,450,300
1633,7425,0.06496753351295503,ER,450,300
1634,8100,0.06052636067142831,ER,450,300
1635,8775,0.06035628682318983,ER,450,300
1636,9450,0.06134529643193133,ER,450,300
1637,10125,0.05852454083285643,ER,450,300
1638,10800,0.059049758408459344,ER,450,300
1639,11475,0.05808814485954007,ER,450,300
1640,12150,0.05950970457236769,ER,450,300
1641,12825,0.05803497870048896,ER,450,300
1642,13500,0.05784374281857665,ER,450,300
1643,0,1.0,ER,450,300
1644,1,0.9171825741255455,ER,450,300
1645,11,0.7459245940708512,ER,450,300
1646,21,0.599959060601913,ER,450,300
1647,31,0.5414571815994929,ER,450,300
1648,41,0.5165919410197615,ER,450,300
1649,51,0.4939323865348113,ER,450,300
1650,61,0.4600288517570475,ER,450,300
1651,71,0.43584196858201874,ER,450,300
1652,81,0.39772793904594306,ER,450,300
1653,91,0.3705123528611443,ER,450,300
1654,675,0.14203026870457475,ER,450,300
1655,1350,0.11644950218347164,ER,450,300
1656,2025,0.10354478633430261,ER,450,300
1657,2700,0.08370081084291678,ER,450,300
1658,3375,0.08361476768800025,ER,450,300
1659,4050,0.07357929206361191,ER,450,300
1660,4725,0.07027554580511106,ER,450,300
1661,5400,0.0730590541266816,ER,450,300
1662,6075,0.06276857226475992,ER,450,300
1663,6750,0.06849631352284721,ER,450,300
1664,7425,0.06437890224738527,ER,450,300
1665,8100,0.06442731843288776,ER,450,300
1666,8775,0.06299051052482237,ER,450,300
1667,9450,0.058216677888753336,ER,450,300
1668,10125,0.06337143460935436,ER,450,300
1669,10800,0.058255448101249566,ER,450,300
1670,11475,0.058852106480202136,ER,450,300
1671,12150,0.057659805302276775,ER,450,300
1672,12825,0.0575136469365517,ER,450,300
1673,13500,0.05597852636191712,ER,450,300
1674,0,1.0,ER,450,300
1675,1,0.9306990015447361,ER,450,300
1676,11,0.7393785597228224,ER,450,300
1677,21,0.640484650955004,ER,450,300
1678,31,0.5775857052563558,ER,450,300
1679,41,0.4976442237947293,ER,450,300
1680,51,0.4909384343736811,ER,450,300
1681,61,0.4486383502711321,ER,450,300
1682,71,0.4267347454796497,ER,450,300
1683,81,0.3826734845539142,ER,450,300
1684,91,0.35348896834417387,ER,450,300
1685,675,0.1485371412062463,ER,450,300
1686,1350,0.10320802518586779,ER,450,300
1687,2025,0.09614933650887372,ER,450,300
1688,2700,0.07831249780000198,ER,450,300
1689,3375,0.08225192992379302,ER,450,300
1690,4050,0.08284480867188036,ER,450,300
1691,4725,0.07475433499417691,ER,450,300
1692,5400,0.07323893499088273,ER,450,300
1693,6075,0.07065662148483934,ER,450,300
1694,6750,0.0693635754191548,ER,450,300
1695,7425,0.06212760537302521,ER,450,300
1696,8100,0.06581841181006043,ER,450,300
1697,8775,0.06058165990431619,ER,450,300
1698,9450,0.06066150659582734,ER,450,300
1699,10125,0.06086135818108809,ER,450,300
1700,10800,0.060120089573585764,ER,450,300
1701,11475,0.05928111016556241,ER,450,300
1702,12150,0.057332502946786726,ER,450,300
1703,12825,0.05456497858468901,ER,450,300
1704,13500,0.05638496658793872,ER,450,300
1705,0,1.0,DCM,450,300
1706,1,0.9330422281177135,DCM,450,300
1707,11,0.738880551613436,DCM,450,300
1708,21,0.6504547675192252,DCM,450,300
1709,31,0.5778511989183928,DCM,450,300
1710,41,0.5317645190323883,DCM,450,300
1711,51,0.47687660153721756,DCM,450,300
1712,61,0.4574856028025188,DCM,450,300
1713,71,0.417054843121806,DCM,450,300
1714,81,0.4031278560228639,DCM,450,300
1715,91,0.4001268759897888,DCM,450,300
1716,675,0.15442143542451062,DCM,450,300
1717,1350,0.11492103758896648,DCM,450,300
1718,2025,0.09536773231096494,DCM,450,300
1719,2700,0.08717986955625263,DCM,450,300
1720,3375,0.08361722781681037,DCM,450,300
1721,4050,0.0785683063433502,DCM,450,300
1722,4725,0.07280452703506712,DCM,450,300
1723,5400,0.07344517799813112,DCM,450,300
1724,6075,0.06701022264632,DCM,450,300
1725,6750,0.07092813621790298,DCM,450,300
1726,7425,0.0679874657313308,DCM,450,300
1727,8100,0.06370503185847028,DCM,450,300
1728,8775,0.06767066825147652,DCM,450,300
1729,9450,0.06046202436976934,DCM,450,300
1730,10125,0.062136979994238006,DCM,450,300
1731,10800,0.06065507477496831,DCM,450,300
1732,11475,0.0600298523012527,DCM,450,300
1733,12150,0.056859203226251376,DCM,450,300
1734,12825,0.05928243692576161,DCM,450,300
1735,13500,0.05859821669969249,DCM,450,300
1736,0,1.0,DCM,450,300
1737,1,0.914903404200457,DCM,450,300
1738,11,0.7055438633896858,DCM,450,300
1739,21,0.619023022570804,DCM,450,300
1740,31,0.5805285723983572,DCM,450,300
1741,41,0.5554164809544858,DCM,450,300
1742,51,0.4699324448044379,DCM,450,300
1743,61,0.4805728042898396,DCM,450,300
1744,71,0.42485583654595754,DCM,450,300
1745,81,0.4067938195664128,DCM,450,300
1746,91,0.39957684386333214,DCM,450,300
1747,675,0.15456811453782726,DCM,450,300
1748,1350,0.12751103633339747,DCM,450,300
1749,2025,0.1049063211520841,DCM,450,300
1750,2700,0.08837295783193228,DCM,450,300
1751,3375,0.08612386752238543,DCM,450,300
1752,4050,0.07857673606547588,DCM,450,300
1753,4725,0.0727326246575075,DCM,450,300
1754,5400,0.06781680628400678,DCM,450,300
1755,6075,0.07370739109335443,DCM,450,300
1756,6750,0.06445551753906753,DCM,450,300
1757,7425,0.06590287108899079,DCM,450,300
1758,8100,0.06558534116527558,DCM,450,300
1759,8775,0.06400186121376178,DCM,450,300
1760,9450,0.06139996825055559,DCM,450,300
1761,10125,0.0563885572141529,DCM,450,300
1762,10800,0.0603152722779079,DCM,450,300
1763,11475,0.05814628985731472,DCM,450,300
1764,12150,0.057215139344132436,DCM,450,300
1765,12825,0.059215760207594954,DCM,450,300
1766,13500,0.05923266054700556,DCM,450,300
1767,0,1.0,DCM,450,300
1768,1,0.942003326415449,DCM,450,300
1769,11,0.7060572037649946,DCM,450,300
1770,21,0.6390829256923714,DCM,450,300
1771,31,0.5759023261382135,DCM,450,300
1772,41,0.5094620237107065,DCM,450,300
1773,51,0.4746955175095366,DCM,450,300
1774,61,0.4618357569723867,DCM,450,300
1775,71,0.4414287061924509,DCM,450,300
1776,81,0.40280462663046523,DCM,450,300
1777,91,0.3847784432762174,DCM,450,300
1778,675,0.14500345383078553,DCM,450,300
1779,1350,0.11839039740705998,DCM,450,300
1780,2025,0.10574380170670103,DCM,450,300
1781,2700,0.09144521374857428,DCM,450,300
1782,3375,0.08178077873435563,DCM,450,300
1783,4050,0.08067635090481581,DCM,450,300
1784,4725,0.06879814175424595,DCM,450,300
1785,5400,0.06992285916553034,DCM,450,300
1786,6075,0.07301251845162968,DCM,450,300
1787,6750,0.07047341148348592,DCM,450,300
1788,7425,0.062032169682737295,DCM,450,300
1789,8100,0.06176367099433676,DCM,450,300
1790,8775,0.06348352775245865,DCM,450,300
1791,9450,0.06418581919612829,DCM,450,300
1792,10125,0.05962364835118131,DCM,450,300
1793,10800,0.05801553317515895,DCM,450,300
1794,11475,0.059758484068667676,DCM,450,300
1795,12150,0.05663548574137786,DCM,450,300
1796,12825,0.06140629889744387,DCM,450,300
1797,13500,0.057371777125550034,DCM,450,300
1798,0,1.0,DCM,450,300
1799,1,0.9256628946986187,DCM,450,300
1800,11,0.7339802507723109,DCM,450,300
1801,21,0.6236258711582425,DCM,450,300
1802,31,0.5819367293044799,DCM,450,300
1803,41,0.5058290614998242,DCM,450,300
1804,51,0.4864615378342804,DCM,450,300
1805,61,0.4504885739185032,DCM,450,300
1806,71,0.4156661632684001,DCM,450,300
1807,81,0.439843191840476,DCM,450,300
1808,91,0.39449319571215813,DCM,450,300
1809,675,0.16760694230743595,DCM,450,300
1810,1350,0.11492613809738111,DCM,450,300
1811,2025,0.1111205341517522,DCM,450,300
1812,2700,0.09349094790005975,DCM,450,300
1813,3375,0.0840268394232466,DCM,450,300
1814,4050,0.08356459108455526,DCM,450,300
1815,4725,0.08123426795172078,DCM,450,300
1816,5400,0.0678584374481071,DCM,450,300
1817,6075,0.0738460613076488,DCM,450,300
1818,6750,0.06559269574075927,DCM,450,300
1819,7425,0.06464631431027834,DCM,450,300
1820,8100,0.06884049158008651,DCM,450,300
1821,8775,0.06516129228392425,DCM,450,300
1822,9450,0.0659704492933088,DCM,450,300
1823,10125,0.05671842581528736,DCM,450,300
1824,10800,0.058951773391712814,DCM,450,300
1825,11475,0.05962841095177939,DCM,450,300
1826,12150,0.055829459852741806,DCM,450,300
1827,12825,0.057566148082386734,DCM,450,300
1828,13500,0.05860444597952051,DCM,450,300
1829,0,1.0,DCM,450,300
1830,1,0.9124320974154065,DCM,450,300
1831,11,0.7271246989719431,DCM,450,300
1832,21,0.6408504408166545,DCM,450,300
1833,31,0.5443177911041481,DCM,450,300
1834,41,0.5229269828056389,DCM,450,300
1835,51,0.49770086097293065,DCM,450,300
1836,61,0.46649344129569453,DCM,450,300
1837,71,0.4464817823018328,DCM,450,300
1838,81,0.43846738500499105,DCM,450,300
1839,91,0.36393899823097564,DCM,450,300
1840,675,0.16529880204613903,DCM,450,300
1841,1350,0.1229018387144405,DCM,450,300
1842,2025,0.09774552543226941,DCM,450,300
1843,2700,0.09103937841870709,DCM,450,300
1844,3375,0.08410390154200871,DCM,450,300
1845,4050,0.08397052885903634,DCM,450,300
1846,4725,0.07048314133938499,DCM,450,300
1847,5400,0.0731169594554256,DCM,450,300
1848,6075,0.06653666019336255,DCM,450,300
1849,6750,0.07025688490017523,DCM,450,300
1850,7425,0.07001111024509704,DCM,450,300
1851,8100,0.0640233532154064,DCM,450,300
1852,8775,0.06186517566790604,DCM,450,300
1853,9450,0.059450882426933874,DCM,450,300
1854,10125,0.05883410752709043,DCM,450,300
1855,10800,0.06178866756368653,DCM,450,300
1856,11475,0.05908596342264028,DCM,450,300
1857,12150,0.05765344890958039,DCM,450,300
1858,12825,0.05791096520800315,DCM,450,300
1859,13500,0.055321558146591426,DCM,450,300
1860,0,1.0,DCM,450,300
1861,1,0.9236313117535357,DCM,450,300
1862,11,0.7363320902518605,DCM,450,300
1863,21,0.6196946338880642,DCM,450,300
1864,31,0.5885815395393985,DCM,450,300
1865,41,0.5424122962665436,DCM,450,300
1866,51,0.504484888952734,DCM,450,300
1867,61,0.4614902528182183,DCM,450,300
1868,71,0.4513861473408183,DCM,450,300
1869,81,0.4141561826384601,DCM,450,300
1870,91,0.38274712389203525,DCM,450,300
1871,675,0.15089907943045341,DCM,450,300
1872,1350,0.12103137794753364,DCM,450,300
1873,2025,0.09725800809811737,DCM,450,300
1874,2700,0.08527765491135109,DCM,450,300
1875,3375,0.07839307144449911,DCM,450,300
1876,4050,0.08217406909636413,DCM,450,300
1877,4725,0.07326882725958754,DCM,450,300
1878,5400,0.07239652139000725,DCM,450,300
1879,6075,0.07044210545446544,DCM,450,300
1880,6750,0.0684848148988283,DCM,450,300
1881,7425,0.06481961911981131,DCM,450,300
1882,8100,0.06413543882993594,DCM,450,300
1883,8775,0.06198888388904082,DCM,450,300
1884,9450,0.06346195500314603,DCM,450,300
1885,10125,0.06377245121053185,DCM,450,300
1886,10800,0.05862673263529462,DCM,450,300
1887,11475,0.05630100280886524,DCM,450,300
1888,12150,0.058754462741092854,DCM,450,300
1889,12825,0.05805855625420247,DCM,450,300
1890,13500,0.05849328654479308,DCM,450,300
1891,0,1.0,DCM,450,300
1892,1,0.929495717845862,DCM,450,300
1893,11,0.7217536499212378,DCM,450,300
1894,21,0.6283912732117305,DCM,450,300
1895,31,0.5690843668210316,DCM,450,300
1896,41,0.5404335542685077,DCM,450,300
1897,51,0.505318477516974,DCM,450,300
1898,61,0.48563447886826633,DCM,450,300
1899,71,0.40595363142411267,DCM,450,300
1900,81,0.40279905594560167,DCM,450,300
1901,91,0.3913686486401372,DCM,450,300
1902,675,0.15018667071984387,DCM,450,300
1903,1350,0.11744019389882507,DCM,450,300
1904,2025,0.10498461239275968,DCM,450,300
1905,2700,0.0930345819416182,DCM,450,300
1906,3375,0.08445228610370714,DCM,450,300
1907,4050,0.07582722751309645,DCM,450,300
1908,4725,0.07935293242914594,DCM,450,300
1909,5400,0.0687722771350931,DCM,450,300
1910,6075,0.07108635100512807,DCM,450,300
1911,6750,0.06739811377183705,DCM,450,300
1912,7425,0.06305558025106965,DCM,450,300
1913,8100,0.06926214915132614,DCM,450,300
1914,8775,0.06286007105576996,DCM,450,300
1915,9450,0.05685053719176368,DCM,450,300
1916,10125,0.06066571636326766,DCM,450,300
1917,10800,0.059370389809298714,DCM,450,300
1918,11475,0.06158689033887886,DCM,450,300
1919,12150,0.05670748945146985,DCM,450,300
1920,12825,0.05751873778558075,DCM,450,300
1921,13500,0.05699767582882223,DCM,450,300
1922,0,1.0,DCM,450,300
1923,1,0.9165783202632418,DCM,450,300
1924,11,0.7336747121486943,DCM,450,300
1925,21,0.6473301167814105,DCM,450,300
1926,31,0.578439352542828,DCM,450,300
1927,41,0.5152978610331569,DCM,450,300
1928,51,0.48960749881788845,DCM,450,300
1929,61,0.45307356791784736,DCM,450,300
1930,71,0.4572125996148464,DCM,450,300
1931,81,0.39348044754142797,DCM,450,300
1932,91,0.39169019892731444,DCM,450,300
1933,675,0.16053818638353232,DCM,450,300
1934,1350,0.12472769123749103,DCM,450,300
1935,2025,0.0997890410226917,DCM,450,300
1936,2700,0.09369677968747007,DCM,450,300
1937,3375,0.08420424843406417,DCM,450,300
1938,4050,0.08218432330705328,DCM,450,300
1939,4725,0.07079836590738363,DCM,450,300
1940,5400,0.06925228151705823,DCM,450,300
1941,6075,0.07201435035496237,DCM,450,300
1942,6750,0.06507509201890818,DCM,450,300
1943,7425,0.06772255329228354,DCM,450,300
1944,8100,0.06460137419038627,DCM,450,300
1945,8775,0.06244506334477556,DCM,450,300
1946,9450,0.061098981602001536,DCM,450,300
1947,10125,0.06049666689158947,DCM,450,300
1948,10800,0.06420302478963048,DCM,450,300
1949,11475,0.061775026426764676,DCM,450,300
1950,12150,0.058332895090922585,DCM,450,300
1951,12825,0.06485044492965424,DCM,450,300
1952,13500,0.05821314348687644,DCM,450,300
1953,0,1.0,DCM,450,300
1954,1,0.925483294916221,DCM,450,300
1955,11,0.7303961365772789,DCM,450,300
1956,21,0.648118929769811,DCM,450,300
1957,31,0.603418851316498,DCM,450,300
1958,41,0.5319410794327477,DCM,450,300
1959,51,0.47452146931965794,DCM,450,300
1960,61,0.4584548268951515,DCM,450,300
1961,71,0.4461905871734665,DCM,450,300
1962,81,0.4108259144990837,DCM,450,300
1963,91,0.37241096509762067,DCM,450,300
1964,675,0.15005052794457507,DCM,450,300
1965,1350,0.11174684137859928,DCM,450,300
1966,2025,0.10260351210665847,DCM,450,300
1967,2700,0.09204574940652169,DCM,450,300
1968,3375,0.08357838662062635,DCM,450,300
1969,4050,0.0790526306286263,DCM,450,300
1970,4725,0.07184094774776725,DCM,450,300
1971,5400,0.06899215129429453,DCM,450,300
1972,6075,0.06548632773245014,DCM,450,300
1973,6750,0.07411233161717179,DCM,450,300
1974,7425,0.06990982993987652,DCM,450,300
1975,8100,0.062958666736022,DCM,450,300
1976,8775,0.06721658789249182,DCM,450,300
1977,9450,0.06005559586897155,DCM,450,300
1978,10125,0.05890944551860559,DCM,450,300
1979,10800,0.06176069207580244,DCM,450,300
1980,11475,0.056343821570584006,DCM,450,300
1981,12150,0.06239445179848118,DCM,450,300
1982,12825,0.059581080631189436,DCM,450,300
1983,13500,0.05646642739765262,DCM,450,300
1984,0,1.0,DCM,450,300
1985,1,0.9171551250772213,DCM,450,300
1986,11,0.7388062723088586,DCM,450,300
1987,21,0.6712371719652177,DCM,450,300
1988,31,0.5726645077802495,DCM,450,300
1989,41,0.5175697011730929,DCM,450,300
1990,51,0.47569276551597384,DCM,450,300
1991,61,0.45165495083592844,DCM,450,300
1992,71,0.4105098205394099,DCM,450,300
1993,81,0.4190721691351411,DCM,450,300
1994,91,0.37848448439960924,DCM,450,300
1995,675,0.1551945319230092,DCM,450,300
1996,1350,0.12675068892717073,DCM,450,300
1997,2025,0.10444338199836833,DCM,450,300
1998,2700,0.08919771641538722,DCM,450,300
1999,3375,0.08191598129164203,DCM,450,300
2000,4050,0.07821184518158353,DCM,450,300
2001,4725,0.0741727845653295,DCM,450,300
2002,5400,0.074733792723642,DCM,450,300
2003,6075,0.06959203580531628,DCM,450,300
2004,6750,0.0681459440957658,DCM,450,300
2005,7425,0.06585246833572153,DCM,450,300
2006,8100,0.06253636174113401,DCM,450,300
2007,8775,0.06428236352703802,DCM,450,300
2008,9450,0.06399850244123323,DCM,450,300
2009,10125,0.06052871867421606,DCM,450,300
2010,10800,0.06004551097669928,DCM,450,300
2011,11475,0.06094308309322458,DCM,450,300
2012,12150,0.05784187289590176,DCM,450,300
2013,12825,0.057858327471611334,DCM,450,300
2014,13500,0.05713390652109687,DCM,450,300
2015,0,1.0,DCM,450,300
2016,1,0.9262717895310157,DCM,450,300
2017,11,0.6986517172770221,DCM,450,300
2018,21,0.6476948761131941,DCM,450,300
2019,31,0.5513298139214543,DCM,450,300
2020,41,0.5224921729883721,DCM,450,300
2021,51,0.48806611097791863,DCM,450,300
2022,61,0.4444334350067437,DCM,450,300
2023,71,0.41147615973885,DCM,450,300
2024,81,0.4063810529917682,DCM,450,300
2025,91,0.36836846372155296,DCM,450,300
2026,675,0.15452128236587018,DCM,450,300
2027,1350,0.1241879209044492,DCM,450,300
2028,2025,0.09741138036458001,DCM,450,300
2029,2700,0.09198268517984443,DCM,450,300
2030,3375,0.09124006876055632,DCM,450,300
2031,4050,0.08447565447067822,DCM,450,300
2032,4725,0.07859911016959933,DCM,450,300
2033,5400,0.07046769956719812,DCM,450,300
2034,6075,0.06911064263625061,DCM,450,300
2035,6750,0.07100708181899106,DCM,450,300
2036,7425,0.06166339242541595,DCM,450,300
2037,8100,0.06757811420065962,DCM,450,300
2038,8775,0.06074956393694783,DCM,450,300
2039,9450,0.06086965522105704,DCM,450,300
2040,10125,0.06421705463466665,DCM,450,300
2041,10800,0.06222213444137012,DCM,450,300
2042,11475,0.06011995170195365,DCM,450,300
2043,12150,0.05937730910696173,DCM,450,300
2044,12825,0.057984947666997244,DCM,450,300
2045,13500,0.05545391220398157,DCM,450,300
2046,0,1.0,DCM,450,300
2047,1,0.926298882063638,DCM,450,300
2048,11,0.7420636863449185,DCM,450,300
2049,21,0.6423129563488822,DCM,450,300
2050,31,0.5751441783778671,DCM,450,300
2051,41,0.5021940428387635,DCM,450,300
2052,51,0.45887157938557244,DCM,450,300
2053,61,0.43165192748064607,DCM,450,300
2054,71,0.43323843792851663,DCM,450,300
2055,81,0.4041121226720916,DCM,450,300
2056,91,0.4018988416720397,DCM,450,300
2057,675,0.15472551344907304,DCM,450,300
2058,1350,0.11896407612565768,DCM,450,300
2059,2025,0.10551165740314153,DCM,450,300
2060,2700,0.08728314633964515,DCM,450,300
2061,3375,0.08535533691786908,DCM,450,300
2062,4050,0.07837256412335072,DCM,450,300
2063,4725,0.07494824927854549,DCM,450,300
2064,5400,0.07366846206775404,DCM,450,300
2065,6075,0.07010343420730498,DCM,450,300
2066,6750,0.0636479605859947,DCM,450,300
2067,7425,0.06778753115004899,DCM,450,300
2068,8100,0.062410238849600744,DCM,450,300
2069,8775,0.06324666985991603,DCM,450,300
2070,9450,0.06230026332455626,DCM,450,300
2071,10125,0.061874112991888164,DCM,450,300
2072,10800,0.06126208949410199,DCM,450,300
2073,11475,0.06372109830782265,DCM,450,300
2074,12150,0.0604397774214743,DCM,450,300
2075,12825,0.059852825404696615,DCM,450,300
2076,13500,0.059488820433164634,DCM,450,300
2077,0,1.0,DCM,450,300
2078,1,0.9254619920102631,DCM,450,300
2079,11,0.7417564295069534,DCM,450,300
2080,21,0.6345886133240024,DCM,450,300
2081,31,0.589815298766936,DCM,450,300
2082,41,0.5481960489717476,DCM,450,300
2083,51,0.4851371346532308,DCM,450,300
2084,61,0.4737243640752612,DCM,450,300
2085,71,0.43491752442920584,DCM,450,300
2086,81,0.4123080227246676,DCM,450,300
2087,91,0.3911265781002822,DCM,450,300
2088,675,0.1697543981752648,DCM,450,300
2089,1350,0.11150428101432666,DCM,450,300
2090,2025,0.09657984156147698,DCM,450,300
2091,2700,0.09330425547973441,DCM,450,300
2092,3375,0.08247143244578749,DCM,450,300
2093,4050,0.07878089894556392,DCM,450,300
2094,4725,0.07378604089182371,DCM,450,300
2095,5400,0.07281063098883098,DCM,450,300
2096,6075,0.07226188878907791,DCM,450,300
2097,6750,0.07146080500613546,DCM,450,300
2098,7425,0.06525420134324529,DCM,450,300
2099,8100,0.06494780875845989,DCM,450,300
2100,8775,0.06126054227240274,DCM,450,300
2101,9450,0.06448289465524028,DCM,450,300
2102,10125,0.06408607102342118,DCM,450,300
2103,10800,0.06297097323066664,DCM,450,300
2104,11475,0.06253877297514861,DCM,450,300
2105,12150,0.05934356363888561,DCM,450,300
2106,12825,0.05750245353027188,DCM,450,300
2107,13500,0.05991616113678956,DCM,450,300
2108,0,1.0,DCM,450,300
2109,1,0.9301298796043915,DCM,450,300
2110,11,0.7116047788389351,DCM,450,300
2111,21,0.6402166915831373,DCM,450,300
2112,31,0.6018055617433746,DCM,450,300
2113,41,0.5337810875539127,DCM,450,300
2114,51,0.515465400582404,DCM,450,300
2115,61,0.46655904895572686,DCM,450,300
2116,71,0.4110871016820002,DCM,450,300
2117,81,0.4135461004112414,DCM,450,300
2118,91,0.38209913381717303,DCM,450,300
2119,675,0.14846363341848995,DCM,450,300
2120,1350,0.11446784958618683,DCM,450,300
2121,2025,0.0943934319576582,DCM,450,300
2122,2700,0.08743157668738913,DCM,450,300
2123,3375,0.07868266402710629,DCM,450,300
2124,4050,0.07559226622738528,DCM,450,300
2125,4725,0.08044408545592457,DCM,450,300
2126,5400,0.07830438104008311,DCM,450,300
2127,6075,0.06944138553658237,DCM,450,300
2128,6750,0.06524196398168465,DCM,450,300
2129,7425,0.06757182284225426,DCM,450,300
2130,8100,0.06259276530591204,DCM,450,300
2131,8775,0.06216188237865722,DCM,450,300
2132,9450,0.0633485062618281,DCM,450,300
2133,10125,0.0628128928585013,DCM,450,300
2134,10800,0.06072757522044798,DCM,450,300
2135,11475,0.05988669770500811,DCM,450,300
2136,12150,0.06360081893022337,DCM,450,300
2137,12825,0.05798620154187097,DCM,450,300
2138,13500,0.06026957801170672,DCM,450,300
2139,0,1.0,DCM,450,300
2140,1,0.9238556893060577,DCM,450,300
2141,11,0.7133603711519114,DCM,450,300
2142,21,0.6532490765697749,DCM,450,300
2143,31,0.5813864842864,DCM,450,300
2144,41,0.5059877778255294,DCM,450,300
2145,51,0.45985154264554184,DCM,450,300
2146,61,0.44681282541871564,DCM,450,300
2147,71,0.4154990501782297,DCM,450,300
2148,81,0.3896142403448069,DCM,450,300
2149,91,0.3769169191287346,DCM,450,300
2150,675,0.15183913120055156,DCM,450,300
2151,1350,0.11276804025775233,DCM,450,300
2152,2025,0.09600992297979208,DCM,450,300
2153,2700,0.09047955045441614,DCM,450,300
